,image,criterion,thresh,fp,tp,fn,precision,recall,accuracy,f1,n_true,n_pred,mean_true_score,mean_matched_score,panoptic_quality
321,he89761,iou,0.5,32,47,35,0.5949367088607594,0.573170731707317,0.41228070175438597,0.5838509316770186,82,79,0.3723045209558999,0.6495525684762509,0.3792418722780595
322,he89762,iou,0.5,21,19,24,0.475,0.4418604651162791,0.296875,0.4578313253012048,43,40,0.29588450941928596,0.6696333634225946,0.30657913024166983
323,he89781,iou,0.5,35,3,10,0.07894736842105263,0.23076923076923078,0.0625,0.11764705882352941,13,38,0.16054998911344087,0.6957166194915771,0.08184901405783261
324,he89782,iou,0.5,30,71,38,0.7029702970297029,0.6513761467889908,0.5107913669064749,0.6761904761904762,109,101,0.4223785750362851,0.6484403475909166,0.4384691874186198
325,he89783,iou,0.5,31,48,39,0.6075949367088608,0.5517241379310345,0.4067796610169492,0.5783132530120482,87,79,0.3518619318118041,0.6377497514088949,0.36881913334490307
326,he89784,iou,0.5,56,65,52,0.5371900826446281,0.5555555555555556,0.37572254335260113,0.5462184873949579,117,121,0.3564079806335971,0.6415343651404748,0.3504179305389148
327,he897,iou,0.5,2,8,12,0.8,0.4,0.36363636363636365,0.5333333333333333,20,10,0.28046393394470215,0.7011598348617554,0.37395191192626953
328,he89809,iou,0.5,44,72,75,0.6206896551724138,0.4897959183673469,0.3769633507853403,0.5475285171102662,147,116,0.3246001159252764,0.6627252366807725,0.3628609660913736
329,he89810,iou,0.5,51,69,81,0.575,0.46,0.34328358208955223,0.5111111111111111,150,120,0.31226178487141926,0.678829967111781,0.3469575387460214
330,he89811,iou,0.5,90,80,68,0.47058823529411764,0.5405405405405406,0.33613445378151263,0.5031446540880503,148,170,0.37019930659113703,0.6848687171936035,0.3445880338081024
331,he89812,iou,0.5,57,54,47,0.4864864864864865,0.5346534653465347,0.34177215189873417,0.5094339622641509,101,111,0.3559302528305809,0.6657213988127532,0.3391410899612139
332,he89813,iou,0.5,61,55,68,0.47413793103448276,0.44715447154471544,0.29891304347826086,0.4602510460251046,123,116,0.291952955044382,0.6529129721901633,0.3005038784138827
333,he89814,iou,0.5,95,87,94,0.47802197802197804,0.48066298342541436,0.31521739130434784,0.4793388429752066,181,182,0.315703755584211,0.6568089627671516,0.314834048268552
334,he89815,iou,0.5,55,80,43,0.5925925925925926,0.6504065040650406,0.449438202247191,0.6201550387596899,123,135,0.430200251137338,0.6614328861236572,0.41019093713095023
335,he89816,iou,0.5,20,19,13,0.48717948717948717,0.59375,0.36538461538461536,0.5352112676056338,32,39,0.3824217915534973,0.6440788068269429,0.34471823463977225
336,he89838,iou,0.5,26,18,10,0.4090909090909091,0.6428571428571429,0.3333333333333333,0.5,28,44,0.4195018155234201,0.6525583797030978,0.3262791898515489
337,he89839,iou,0.5,29,28,22,0.49122807017543857,0.56,0.35443037974683544,0.5233644859813084,50,57,0.349798583984375,0.6246403285435268,0.3269145644713785
338,he89863,iou,0.5,16,4,5,0.2,0.4444444444444444,0.16,0.27586206896551724,9,20,0.3001028696695964,0.6752314567565918,0.1862707466914736
339,he89866,iou,0.5,28,37,35,0.5692307692307692,0.5138888888888888,0.37,0.5401459854014599,72,65,0.3449974060058594,0.6713463035789696,0.36262501069229014
340,he89867,iou,0.5,47,63,58,0.5727272727272728,0.5206611570247934,0.375,0.5454545454545454,121,110,0.3380902503147598,0.6493479410807291,0.3541897860440341
341,he89868,iou,0.5,69,72,44,0.5106382978723404,0.6206896551724138,0.3891891891891892,0.5603112840466926,116,141,0.41968240409061824,0.6761549843682183,0.3788572675059278
342,he89869,iou,0.5,69,64,84,0.48120300751879697,0.43243243243243246,0.29493087557603687,0.4555160142348754,148,133,0.2851486979304133,0.6594063639640808,0.3003701586740297
343,he89919,iou,0.5,82,55,53,0.40145985401459855,0.5092592592592593,0.2894736842105263,0.4489795918367347,108,137,0.33243532533998843,0.6527820933948864,0.2930858378507653
344,he89920,iou,0.5,15,14,24,0.4827586206896552,0.3684210526315789,0.2641509433962264,0.417910447761194,38,29,0.24836565318860507,0.6741353443690709,0.28172820361692513
345,he89921,iou,0.5,3,2,10,0.4,0.16666666666666666,0.13333333333333333,0.23529411764705882,12,5,0.1439393957455953,0.8636363744735718,0.20320855869966395
346,he89923,iou,0.5,47,55,74,0.5392156862745098,0.4263565891472868,0.3125,0.47619047619047616,129,102,0.2760801684948825,0.647533486106179,0.30834927909818044
347,he89974,iou,0.5,75,69,109,0.4791666666666667,0.38764044943820225,0.2727272727272727,0.42857142857142855,178,144,0.2475626870487513,0.6386399752851846,0.27370284655079336
348,he89975,iou,0.5,64,46,70,0.41818181818181815,0.39655172413793105,0.25555555555555554,0.40707964601769914,116,110,0.24730582072817045,0.6236407653145168,0.25387146198644045
349,he89976,iou,0.5,104,93,130,0.4720812182741117,0.4170403587443946,0.28440366972477066,0.44285714285714284,223,197,0.2686331881535962,0.6441419457876554,0.28526286170596166
350,he90026,iou,0.5,44,113,134,0.7197452229299363,0.4574898785425101,0.38831615120274915,0.5594059405940595,247,157,0.3008696521342042,0.6576531334260923,0.36789506968885366
351,he90027,iou,0.5,71,83,102,0.538961038961039,0.4486486486486487,0.32421875,0.4896755162241888,185,154,0.2987970919222445,0.6659935181399426,0.32612071979714
352,he90028,iou,0.5,80,57,97,0.41605839416058393,0.37012987012987014,0.24358974358974358,0.3917525773195876,154,137,0.24686838125253652,0.6669777318050987,0.2612902454494201
353,he90029,iou,0.5,91,38,102,0.29457364341085274,0.2714285714285714,0.1645021645021645,0.2825278810408922,140,129,0.17859934398106167,0.657997583088122,0.1859026628799155
354,he90030,iou,0.5,53,25,79,0.32051282051282054,0.2403846153846154,0.1592356687898089,0.27472527472527475,104,78,0.15401616463294396,0.6407072448730469,0.17601847386622166
355,he90031,iou,0.5,55,47,77,0.46078431372549017,0.3790322580645161,0.26256983240223464,0.415929203539823,124,102,0.24974329240860477,0.6588971969929147,0.2740545863598849
356,he90080,iou,0.5,40,60,82,0.6,0.4225352112676056,0.32967032967032966,0.49586776859504134,142,100,0.27771869175870656,0.6572675704956055,0.3259178035515399
357,he90081,iou,0.5,42,80,121,0.6557377049180327,0.39800995024875624,0.3292181069958848,0.4953560371517028,201,122,0.25945915867440145,0.6518911361694336,0.3229182098672117
358,he90082,iou,0.5,48,77,116,0.616,0.39896373056994816,0.31950207468879666,0.48427672955974843,193,125,0.26897825725338004,0.674192255193537,0.32649562043963737
359,he90083,iou,0.5,41,57,84,0.5816326530612245,0.40425531914893614,0.3131868131868132,0.4769874476987448,141,98,0.2601260192005347,0.6434696264434279,0.3069269347889154
360,he90084,iou,0.5,50,27,91,0.35064935064935066,0.2288135593220339,0.16071428571428573,0.27692307692307694,118,77,0.14501586202847755,0.633773026642976,0.17550637660882412
361,he90085,iou,0.5,53,18,44,0.2535211267605634,0.2903225806451613,0.1565217391304348,0.2706766917293233,62,71,0.17818889310283045,0.6137617429097494,0.1661309980808344
362,he90134,iou,0.5,12,20,42,0.625,0.3225806451612903,0.2702702702702703,0.425531914893617,62,32,0.2067253512720908,0.6408485889434814,0.2727015272099921
363,he90135,iou,0.5,69,122,185,0.6387434554973822,0.3973941368078176,0.324468085106383,0.4899598393574297,307,191,0.2547477697316521,0.6410456172755508,0.3140866076611132
364,he90136,iou,0.5,46,104,155,0.6933333333333334,0.4015444015444015,0.34098360655737703,0.508557457212714,259,150,0.26979117964225385,0.671883803147536,0.34169151847111856
365,he90137,iou,0.5,53,80,141,0.6015037593984962,0.36199095022624433,0.291970802919708,0.4519774011299435,221,133,0.23270499112918905,0.6428475379943848,0.29055255954548465
366,he925,iou,0.5,0,0,12,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0
367,he928,iou,0.5,3,4,4,0.5714285714285714,0.5,0.36363636363636365,0.5333333333333333,8,7,0.30065080523490906,0.6013016104698181,0.32069419225056967
368,he933,iou,0.5,1,0,4,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0
369,he934,iou,0.5,1,1,13,0.5,0.07142857142857142,0.06666666666666667,0.125,14,2,0.037105751889092584,0.5194805264472961,0.06493506580591202
370,he94048,iou,0.5,13,12,117,0.48,0.09302325581395349,0.08450704225352113,0.15584415584415584,129,25,0.06359126216681428,0.6836060682932535,0.10653601064310446
371,he94049,iou,0.5,17,17,77,0.5,0.18085106382978725,0.15315315315315314,0.265625,94,34,0.11774586616678441,0.651065377628102,0.1729392409324646
372,he94072,iou,0.5,15,15,20,0.5,0.42857142857142855,0.3,0.46153846153846156,35,30,0.2561879021780831,0.5977717717488606,0.27589466388408956
373,he94076,iou,0.5,17,27,62,0.6136363636363636,0.30337078651685395,0.25471698113207547,0.40601503759398494,89,44,0.1992229718840524,0.6566979443585431,0.2666292405666265
374,he94077,iou,0.5,34,18,49,0.34615384615384615,0.26865671641791045,0.1782178217821782,0.3025210084033613,67,52,0.17759815614614913,0.6610598034328885,0.19998447834944524
375,he94078,iou,0.5,18,20,14,0.5263157894736842,0.5882352941176471,0.38461538461538464,0.5555555555555556,34,38,0.379422804888557,0.6450187683105468,0.35834376017252606
376,he94100,iou,0.5,17,14,46,0.45161290322580644,0.23333333333333334,0.18181818181818182,0.3076923076923077,60,31,0.15274890263875326,0.6546381541660854,0.2014271243587955
377,he94101,iou,0.5,42,15,27,0.2631578947368421,0.35714285714285715,0.17857142857142858,0.30303030303030304,42,57,0.25056291761852445,0.7015761693318685,0.2125988391914753
378,he94102,iou,0.5,33,63,82,0.65625,0.43448275862068964,0.3539325842696629,0.5228215767634855,145,96,0.2867017285577182,0.6598690577915737,0.34499378125202607
379,he94103,iou,0.5,23,34,20,0.5964912280701754,0.6296296296296297,0.44155844155844154,0.6126126126126126,54,57,0.42223485310872394,0.6706082961138558,0.4108231003220017
380,he94104,iou,0.5,23,20,55,0.46511627906976744,0.26666666666666666,0.20408163265306123,0.3389830508474576,75,43,0.17581801096598307,0.6593175411224366,0.22349747156692765
381,he94105,iou,0.5,20,13,15,0.3939393939393939,0.4642857142857143,0.2708333333333333,0.4262295081967213,28,33,0.31088931219918386,0.6696077493520883,0.28540658169105404
382,he94106,iou,0.5,16,6,7,0.2727272727272727,0.46153846153846156,0.20689655172413793,0.34285714285714286,13,22,0.3012149700751671,0.6526324351628622,0.22375969205583846
383,he94127,iou,0.5,20,31,51,0.6078431372549019,0.3780487804878049,0.30392156862745096,0.46616541353383456,82,51,0.23280164672107231,0.6157979042299332,0.2870636846786155
384,he94128,iou,0.5,19,11,29,0.36666666666666664,0.275,0.1864406779661017,0.3142857142857143,40,30,0.1842111587524414,0.669858759099787,0.21052703857421876
385,he94129,iou,0.5,20,22,47,0.5238095238095238,0.3188405797101449,0.24719101123595505,0.3963963963963964,69,42,0.20924478337384653,0.6562677296725187,0.2601421631134308
386,he94130,iou,0.5,21,30,31,0.5882352941176471,0.4918032786885246,0.36585365853658536,0.5357142857142857,61,51,0.3234620954169602,0.6577062606811523,0.35234263965061735
387,he94132,iou,0.5,18,9,13,0.3333333333333333,0.4090909090909091,0.225,0.3673469387755102,22,27,0.2541652809489857,0.6212929089864095,0.2282300481990892
388,he94133,iou,0.5,6,5,0,0.45454545454545453,1.0,0.45454545454545453,0.625,5,11,0.6974963665008544,0.6974963665008544,0.43593522906303406
389,he94134,iou,0.5,39,10,18,0.20408163265306123,0.35714285714285715,0.14925373134328357,0.2597402597402597,28,49,0.21813551017216273,0.6107794284820557,0.15864400739793655
390,he94155,iou,0.5,32,21,20,0.39622641509433965,0.5121951219512195,0.2876712328767123,0.44680851063829785,41,53,0.32346655682819647,0.6315299442836216,0.2821729538288522
391,he94156,iou,0.5,17,3,66,0.15,0.043478260869565216,0.03488372093023256,0.06741573033707865,69,20,0.02783894711646481,0.6402957836786906,0.04316600788845105
392,he94157,iou,0.5,25,6,26,0.1935483870967742,0.1875,0.10526315789473684,0.19047619047619047,32,31,0.1331707239151001,0.7102438608805338,0.1352845449296255
393,he94158,iou,0.5,31,8,18,0.20512820512820512,0.3076923076923077,0.14035087719298245,0.24615384615384617,26,39,0.20495027762192947,0.6660884022712708,0.16396022209754357
394,he94159,iou,0.5,16,6,14,0.2727272727272727,0.3,0.16666666666666666,0.2857142857142857,20,22,0.20121631622314454,0.6707210540771484,0.19163458687918528
395,he94160,iou,0.5,17,7,7,0.2916666666666667,0.5,0.22580645161290322,0.3684210526315789,14,24,0.32051634788513184,0.6410326957702637,0.23616994054693924
396,he94183,iou,0.5,17,6,8,0.2608695652173913,0.42857142857142855,0.1935483870967742,0.32432432432432434,14,23,0.2912203924996512,0.6795142491658529,0.2203829997294658
397,he94184,iou,0.5,25,11,11,0.3055555555555556,0.5,0.23404255319148937,0.3793103448275862,22,36,0.32138221914117987,0.6427644382823597,0.24380720072779163
398,he94185,iou,0.5,20,7,11,0.25925925925925924,0.3888888888888889,0.18421052631578946,0.3111111111111111,18,27,0.265137963824802,0.6817833355494908,0.21211037105984157
399,he94186,iou,0.5,11,6,7,0.35294117647058826,0.46153846153846156,0.25,0.4,13,17,0.3122519346383902,0.6765458583831787,0.2706183433532715
400,he94187,iou,0.5,18,5,5,0.21739130434782608,0.5,0.17857142857142858,0.30303030303030304,10,23,0.33817837238311765,0.6763567447662353,0.20495658932310162
401,he94188,iou,0.5,7,5,19,0.4166666666666667,0.20833333333333334,0.16129032258064516,0.2777777777777778,24,12,0.14045475920041403,0.6741828441619873,0.1872730122672187
402,he94210,iou,0.5,7,4,3,0.36363636363636365,0.5714285714285714,0.2857142857142857,0.4444444444444444,7,11,0.38828727177211214,0.6795027256011963,0.3020012113783095
403,he94211,iou,0.5,3,0,6,0.0,0.0,0.0,0.0,6,3,0.0,0.0,0.0
404,he94214,iou,0.5,8,3,9,0.2727272727272727,0.25,0.15,0.2608695652173913,12,11,0.13794930775960287,0.5517972310384115,0.14394710374915082
405,he94215,iou,0.5,22,3,4,0.12,0.42857142857142855,0.10344827586206896,0.1875,7,25,0.2715564966201782,0.6336318254470825,0.11880596727132797
406,he94216,iou,0.5,13,2,17,0.13333333333333333,0.10526315789473684,0.0625,0.11764705882352941,19,15,0.06813187348215204,0.6472527980804443,0.07614738800946404
407,he94235,iou,0.5,27,9,15,0.25,0.375,0.17647058823529413,0.3,24,36,0.24577635526657104,0.6554036140441895,0.19662108421325683
408,he94236,iou,0.5,9,6,11,0.4,0.35294117647058826,0.23076923076923078,0.375,17,15,0.2458343786351821,0.6965307394663492,0.261199027299881
409,he94237,iou,0.5,11,5,12,0.3125,0.29411764705882354,0.17857142857142858,0.30303030303030304,17,16,0.21193955926334157,0.7205945014953613,0.2183619701501095
410,he94238,iou,0.5,7,2,6,0.2222222222222222,0.25,0.13333333333333333,0.23529411764705882,8,9,0.1644483208656311,0.6577932834625244,0.15477489022647634
411,he94239,iou,0.5,12,0,2,0.0,0.0,0.0,0.0,2,12,0.0,0.0,0.0
412,he94240,iou,0.5,9,1,2,0.1,0.3333333333333333,0.08333333333333333,0.15384615384615385,3,10,0.2604166666666667,0.78125,0.1201923076923077
413,he94241,iou,0.5,24,0,4,0.0,0.0,0.0,0.0,4,24,0.0,0.0,0.0
414,he94242,iou,0.5,29,3,6,0.09375,0.3333333333333333,0.07894736842105263,0.14634146341463414,9,32,0.24075351821051705,0.7222605546315511,0.1056966665314465
415,he94264,iou,0.5,3,0,3,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0
416,he94265,iou,0.5,4,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0
417,he94266,iou,0.5,8,1,0,0.1111111111111111,1.0,0.1111111111111111,0.2,1,9,0.6578947305679321,0.6578947305679321,0.13157894611358642
418,he94268,iou,0.5,21,0,3,0.0,0.0,0.0,0.0,3,21,0.0,0.0,0.0
419,he94269,iou,0.5,14,4,9,0.2222222222222222,0.3076923076923077,0.14814814814814814,0.25806451612903225,13,18,0.20892801651587853,0.6790160536766052,0.1752299493358981
420,he94270,iou,0.5,15,22,31,0.5945945945945946,0.41509433962264153,0.3235294117647059,0.4888888888888889,53,37,0.27686158666070904,0.666984731500799,0.3260814242892795
421,he94292,iou,0.5,6,0,3,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0
422,he94293,iou,0.5,6,2,10,0.25,0.16666666666666666,0.1111111111111111,0.2,12,8,0.13046520948410034,0.782791256904602,0.15655825138092042
423,he94294,iou,0.5,11,0,4,0.0,0.0,0.0,0.0,4,11,0.0,0.0,0.0
424,he94295,iou,0.5,6,11,6,0.6470588235294118,0.6470588235294118,0.4782608695652174,0.6470588235294118,17,17,0.44201791987699623,0.6831186034462668,0.44201791987699623
425,he94296,iou,0.5,13,6,6,0.3157894736842105,0.5,0.24,0.3870967741935484,12,19,0.34799063205718994,0.6959812641143799,0.26941210223782447
426,he94318,iou,0.5,18,3,5,0.14285714285714285,0.375,0.11538461538461539,0.20689655172413793,8,21,0.2542232871055603,0.6779287656148275,0.14026112392030912
427,he94319,iou,0.5,5,2,2,0.2857142857142857,0.5,0.2222222222222222,0.36363636363636365,4,7,0.33266666531562805,0.6653333306312561,0.2419393929568204
428,he94320,iou,0.5,3,3,1,0.5,0.75,0.42857142857142855,0.6,4,6,0.5818625688552856,0.7758167584737142,0.4654900550842285
429,he94321,iou,0.5,9,0,3,0.0,0.0,0.0,0.0,3,9,0.0,0.0,0.0
430,he94322,iou,0.5,10,0,4,0.0,0.0,0.0,0.0,4,10,0.0,0.0,0.0
431,he94323,iou,0.5,7,0,7,0.0,0.0,0.0,0.0,7,7,0.0,0.0,0.0
432,he94345,iou,0.5,22,1,4,0.043478260869565216,0.2,0.037037037037037035,0.07142857142857142,5,23,0.14117647409439088,0.7058823704719543,0.05042016931942531
433,he94346,iou,0.5,4,1,3,0.2,0.25,0.125,0.2222222222222222,4,5,0.18817204236984253,0.7526881694793701,0.16726403766208225
434,he94347,iou,0.5,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
435,he94349,iou,0.5,8,1,3,0.1111111111111111,0.25,0.08333333333333333,0.15384615384615385,4,9,0.18939393758773804,0.7575757503509521,0.11655011543860802
436,he94350,iou,0.5,15,25,28,0.625,0.4716981132075472,0.36764705882352944,0.5376344086021505,53,40,0.3094755928471403,0.6560882568359375,0.3527356219548051
437,he94368,iou,0.5,101,48,53,0.3221476510067114,0.4752475247524752,0.2376237623762376,0.384,101,149,0.31509520275758046,0.6630128224690756,0.254596923828125
438,he94373,iou,0.5,8,0,5,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0
439,he94374,iou,0.5,3,1,4,0.25,0.2,0.125,0.2222222222222222,5,4,0.11463414430618286,0.5731707215309143,0.1273712714513143
440,he94375,iou,0.5,1,1,7,0.5,0.125,0.1111111111111111,0.2,8,2,0.08177570253610611,0.6542056202888489,0.13084112405776976
441,he94376,iou,0.5,3,2,6,0.4,0.25,0.18181818181818182,0.3076923076923077,8,5,0.14325758814811707,0.5730303525924683,0.1763170315669133
442,he94399,iou,0.5,21,20,12,0.4878048780487805,0.625,0.37735849056603776,0.547945205479452,32,41,0.40845659375190735,0.6535305500030517,0.3580989315085215
443,he94400,iou,0.5,83,32,51,0.2782608695652174,0.3855421686746988,0.1927710843373494,0.32323232323232326,83,115,0.25822269485657473,0.6697651147842407,0.21648973407167377
444,he94401,iou,0.5,11,2,16,0.15384615384615385,0.1111111111111111,0.06896551724137931,0.12903225806451613,18,13,0.06749512089623345,0.6074560880661011,0.0783814307182066
445,he94426,iou,0.5,24,22,25,0.4782608695652174,0.46808510638297873,0.30985915492957744,0.4731182795698925,47,46,0.32302976161875624,0.6901090361855247,0.3265031999157321
446,he94448,iou,0.5,48,20,32,0.29411764705882354,0.38461538461538464,0.2,0.3333333333333333,52,68,0.25920493786151594,0.6739328384399415,0.22464427947998047
447,he94475,iou,0.5,100,31,45,0.2366412213740458,0.40789473684210525,0.17613636363636365,0.2995169082125604,76,131,0.26781240262483297,0.6565723419189453,0.19665451786944255
448,he94476,iou,0.5,27,29,49,0.5178571428571429,0.3717948717948718,0.2761904761904762,0.43283582089552236,78,56,0.24611712724734575,0.6619702043204472,0.28652441679541746
449,he94480,iou,0.5,55,35,38,0.3888888888888889,0.4794520547945205,0.2734375,0.4294478527607362,73,90,0.31430793135133506,0.6555565425327846,0.2815273495539566
450,he94503,iou,0.5,73,82,99,0.5290322580645161,0.4530386740331492,0.3228346456692913,0.4880952380952381,181,155,0.29420256219516144,0.6493983385039539,0.3169682366507394
451,he94504,iou,0.5,18,9,18,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,27,27,0.22699894728483977,0.6809968418545194,0.22699894728483977
452,he94505,iou,0.5,9,12,31,0.5714285714285714,0.27906976744186046,0.23076923076923078,0.375,43,21,0.17838676585707552,0.6392192443211874,0.23970721662044525
453,he94528,iou,0.5,18,22,31,0.55,0.41509433962264153,0.30985915492957744,0.4731182795698925,53,40,0.273332379898935,0.658482551574707,0.3115401319278184
454,he94529,iou,0.5,28,39,47,0.582089552238806,0.45348837209302323,0.34210526315789475,0.5098039215686274,86,67,0.29708884483159975,0.6551189911671174,0.33398223079107947
455,he94531,iou,0.5,20,21,41,0.5121951219512195,0.3387096774193548,0.25609756097560976,0.4077669902912621,62,41,0.20785970072592458,0.613681021190825,0.25023886300985093
456,he94532,iou,0.5,28,41,79,0.5942028985507246,0.3416666666666667,0.27702702702702703,0.43386243386243384,120,69,0.23485740025838217,0.6873875129513625,0.2982316193757234
457,he94533,iou,0.5,23,52,42,0.6933333333333334,0.5531914893617021,0.4444444444444444,0.6153846153846154,94,75,0.3682365011661611,0.6656582905695989,0.40963587111975314
458,he94557,iou,0.5,32,52,43,0.6190476190476191,0.5473684210526316,0.4094488188976378,0.5810055865921788,95,84,0.36872827630294,0.6736381970919095,0.39138755585228263
459,he94558,iou,0.5,11,13,11,0.5416666666666666,0.5416666666666666,0.37142857142857144,0.5416666666666666,24,24,0.3710709015528361,0.6850539720975436,0.3710709015528361
460,he94560,iou,0.5,27,23,32,0.46,0.41818181818181815,0.2804878048780488,0.4380952380952381,55,50,0.25748495622114703,0.6157248953114385,0.2697461446126302
461,he94583,iou,0.5,34,49,85,0.5903614457831325,0.3656716417910448,0.2916666666666667,0.45161290322580644,134,83,0.22946528534391034,0.6275173109404895,0.2833949146182856
462,he94584,iou,0.5,38,57,57,0.6,0.5,0.375,0.5454545454545454,114,95,0.3383984816701789,0.6767969633403578,0.3691619800038315
463,he94585,iou,0.5,17,22,39,0.5641025641025641,0.36065573770491804,0.28205128205128205,0.44,61,39,0.2382451823500336,0.6605889146978204,0.290659122467041
464,he94587,iou,0.5,45,59,111,0.5673076923076923,0.34705882352941175,0.2744186046511628,0.4306569343065693,170,104,0.2308696522432215,0.6652176420567399,0.2864805903748004
465,he94640,iou,0.5,36,22,57,0.3793103448275862,0.27848101265822783,0.19130434782608696,0.32116788321167883,79,58,0.19683041150056863,0.7068001140247692,0.22700149647510834
466,he94666,iou,0.5,18,34,70,0.6538461538461539,0.3269230769230769,0.2786885245901639,0.4358974358974359,104,52,0.21427332437955415,0.6554242863374597,0.28569776583940554
467,he94691,iou,0.5,28,17,19,0.37777777777777777,0.4722222222222222,0.265625,0.41975308641975306,36,45,0.329146597120497,0.6970163233139935,0.2925747529959973
468,he94692,iou,0.5,61,51,89,0.45535714285714285,0.36428571428571427,0.2537313432835821,0.40476190476190477,140,112,0.23433363778250557,0.6432688095990349,0.26037070864722844
469,he95035,iou,0.5,37,32,52,0.463768115942029,0.38095238095238093,0.2644628099173554,0.41830065359477125,84,69,0.24343996956234887,0.6390299201011658,0.2673066332449321
470,he95060,iou,0.5,58,49,78,0.45794392523364486,0.3858267716535433,0.2648648648648649,0.4188034188034188,127,107,0.2491949036365419,0.6458725053436902,0.27049361334906685
471,he95082,iou,0.5,19,13,29,0.40625,0.30952380952380953,0.21311475409836064,0.35135135135135137,42,32,0.21295854023524693,0.688019899221567,0.24173672134811813
472,he95083,iou,0.5,30,37,66,0.5522388059701493,0.3592233009708738,0.2781954887218045,0.43529411764705883,103,67,0.23417519134225198,0.6518931002230257,0.2837652318617877
473,he95129,iou,0.5,31,35,33,0.5303030303030303,0.5147058823529411,0.35353535353535354,0.5223880597014925,68,66,0.3398238630855785,0.6602292197091238,0.34489586104207964
474,he95130,iou,0.5,36,43,74,0.5443037974683544,0.36752136752136755,0.28104575163398693,0.4387755102040816,117,79,0.24626397678994724,0.6700670996377635,0.29400903351452884
475,he95152,iou,0.5,80,58,60,0.42028985507246375,0.4915254237288136,0.29292929292929293,0.453125,118,138,0.32566820564916577,0.6625663494241649,0.3002253770828247
476,he95179,iou,0.5,61,79,100,0.5642857142857143,0.441340782122905,0.32916666666666666,0.4952978056426332,179,140,0.2956866259015472,0.6699734941313539,0.3318364014819872
477,he95200,iou,0.5,46,40,46,0.46511627906976744,0.46511627906976744,0.30303030303030304,0.46511627906976744,86,86,0.3229174503060274,0.694272518157959,0.3229174503060274
478,he95202,iou,0.5,15,5,11,0.25,0.3125,0.16129032258064516,0.2777777777777778,16,20,0.19078461825847626,0.610510778427124,0.1695863273408678
479,he95203,iou,0.5,58,54,53,0.48214285714285715,0.5046728971962616,0.32727272727272727,0.4931506849315068,107,112,0.32740352309752846,0.6487440179895472,0.31992855681676297
480,he95225,iou,0.5,57,50,55,0.4672897196261682,0.47619047619047616,0.30864197530864196,0.4716981132075472,105,107,0.3059838067917597,0.6425659942626953,0.303097167105045
481,he95226,iou,0.5,49,59,48,0.5462962962962963,0.5514018691588785,0.3782051282051282,0.5488372093023256,107,108,0.35987640095648366,0.6526572017346398,0.35820255723110467
482,he95227,iou,0.5,49,71,72,0.5916666666666667,0.4965034965034965,0.3697916666666667,0.5399239543726235,143,120,0.33420469377424333,0.6731164959115041,0.36343172022598325
483,he95228,iou,0.5,20,26,24,0.5652173913043478,0.52,0.37142857142857144,0.5416666666666666,50,46,0.335660400390625,0.6455007699819711,0.34964625040690106
484,he95251,iou,0.5,70,65,69,0.48148148148148145,0.48507462686567165,0.31862745098039214,0.483271375464684,134,135,0.32351764280404616,0.6669440636268029,0.32231497498693074
485,he95252,iou,0.5,37,24,31,0.39344262295081966,0.43636363636363634,0.2608695652173913,0.41379310344827586,55,61,0.28210504705255685,0.646490732828776,0.2675134066877694
486,he95294,iou,0.5,25,17,25,0.40476190476190477,0.40476190476190477,0.2537313432835821,0.40476190476190477,42,42,0.27730324154808406,0.6851021261776195,0.27730324154808406
487,he95314,iou,0.5,12,13,14,0.52,0.48148148148148145,0.3333333333333333,0.5,27,25,0.3158315729211878,0.6559578822209284,0.3279789411104642
488,he95315,iou,0.5,6,4,5,0.4,0.4444444444444444,0.26666666666666666,0.42105263157894735,9,10,0.3339848783281114,0.7514659762382507,0.3164067268371582
489,he95316,iou,0.5,13,2,6,0.13333333333333333,0.25,0.09523809523809523,0.17391304347826086,8,15,0.1669570803642273,0.6678283214569092,0.11614405590554942
490,he95317,iou,0.5,85,36,22,0.2975206611570248,0.6206896551724138,0.2517482517482518,0.4022346368715084,58,121,0.42810867572652883,0.6897306442260742,0.2774335552194265
491,he95318,iou,0.5,20,16,5,0.4444444444444444,0.7619047619047619,0.3902439024390244,0.5614035087719298,21,36,0.48429243905203684,0.6356338262557983,0.3568470603541324
492,he95319,iou,0.5,25,5,3,0.16666666666666666,0.625,0.15151515151515152,0.2631578947368421,8,30,0.47137296199798584,0.7541967391967773,0.19847282610441508
493,he95338,iou,0.5,4,3,2,0.42857142857142855,0.6,0.3333333333333333,0.5,5,7,0.3791208744049072,0.6318681240081787,0.31593406200408936
494,he95339,iou,0.5,1,1,6,0.5,0.14285714285714285,0.125,0.2222222222222222,7,2,0.0726817079952785,0.5087719559669495,0.1130604346593221
