,image,criterion,thresh,fp,tp,fn,precision,recall,accuracy,f1,n_true,n_pred,mean_true_score,mean_matched_score,panoptic_quality
314,he89732,iou,0.5,64,89,7,0.5816993464052288,0.9270833333333334,0.55625,0.714859437751004,96,153,0.7493561108907064,0.8082942319719979,0.577816760204882
315,he89733,iou,0.5,9,28,2,0.7567567567567568,0.9333333333333333,0.717948717948718,0.835820895522388,30,37,0.7783209482828776,0.8339153017316546,0.697003834283174
316,he89756,iou,0.5,70,221,11,0.7594501718213058,0.9525862068965517,0.7317880794701986,0.8451242829827916,232,291,0.7751323436868602,0.8137135915626768,0.6876891156227594
317,he89757,iou,0.5,86,144,10,0.6260869565217392,0.935064935064935,0.6,0.75,154,230,0.7443896206942472,0.7960833443535699,0.5970625082651774
318,he89758,iou,0.5,85,52,4,0.3795620437956204,0.9285714285714286,0.36879432624113473,0.538860103626943,56,137,0.7147011075701032,0.7696781158447266,0.4147488292634796
319,he89759,iou,0.5,123,130,7,0.5138339920948617,0.948905109489051,0.5,0.6666666666666666,137,253,0.7517584362169252,0.7922377366286057,0.5281584910857372
320,he89760,iou,0.5,174,181,13,0.5098591549295775,0.9329896907216495,0.49184782608695654,0.6593806921675774,194,355,0.7510193500322165,0.8049599663328729,0.5307750597677595
321,he89761,iou,0.5,45,76,6,0.628099173553719,0.926829268292683,0.5984251968503937,0.7487684729064039,82,121,0.7268632097942073,0.7842471474095395,0.5872195389470444
322,he89762,iou,0.5,29,42,1,0.5915492957746479,0.9767441860465116,0.5833333333333334,0.7368421052631579,43,71,0.764830655829851,0.7830409095400855,0.5769775122926947
323,he89781,iou,0.5,8,10,3,0.5555555555555556,0.7692307692307693,0.47619047619047616,0.6451612903225806,13,18,0.563758373260498,0.7328858852386475,0.47282960337977253
324,he89782,iou,0.5,44,107,2,0.7086092715231788,0.981651376146789,0.6993464052287581,0.823076923076923,109,151,0.7931282673407039,0.8079530947676329,0.6650075472318209
325,he89783,iou,0.5,41,80,7,0.6611570247933884,0.9195402298850575,0.625,0.7692307692307693,87,121,0.7129107946637033,0.7752904891967773,0.5963772993821365
326,he89784,iou,0.5,56,112,5,0.6666666666666666,0.9572649572649573,0.6473988439306358,0.7859649122807018,117,168,0.7775451138488247,0.8122569492885044,0.6384054618969298
327,he897,iou,0.5,16,13,7,0.4482758620689655,0.65,0.3611111111111111,0.5306122448979592,20,29,0.47769603729248045,0.73491698044997,0.38995594881018814
328,he89809,iou,0.5,75,132,15,0.6376811594202898,0.8979591836734694,0.5945945945945946,0.7457627118644068,147,207,0.7217867066260097,0.8038079232880564,0.5994499766893979
329,he89810,iou,0.5,51,141,9,0.734375,0.94,0.7014925373134329,0.8245614035087719,150,192,0.7515757242838542,0.799548642855164,0.6592769511261879
330,he89811,iou,0.5,142,143,5,0.5017543859649123,0.9662162162162162,0.49310344827586206,0.6605080831408776,148,285,0.7757490003431166,0.8028730912642046,0.5303041665163106
331,he89812,iou,0.5,93,94,7,0.5026737967914439,0.9306930693069307,0.4845360824742268,0.6527777777777778,101,187,0.7120014606135907,0.7650228459784325,0.4993899133470323
332,he89813,iou,0.5,93,113,10,0.5485436893203883,0.9186991869918699,0.5231481481481481,0.6869300911854104,123,206,0.7188840416388783,0.7825020984210799,0.5375242378211673
333,he89814,iou,0.5,153,170,11,0.5263157894736842,0.9392265193370166,0.5089820359281437,0.6746031746031746,181,323,0.7497319174076312,0.7982439826516544,0.5384979248046875
334,he89815,iou,0.5,83,120,3,0.5911330049261084,0.975609756097561,0.5825242718446602,0.7361963190184049,123,203,0.782284248165968,0.8018413543701172,0.5903126535240126
335,he89816,iou,0.5,25,28,4,0.5283018867924528,0.875,0.49122807017543857,0.6588235294117647,32,53,0.6967796087265015,0.7963195528302874,0.5246340583352481
336,he89838,iou,0.5,17,26,2,0.6046511627906976,0.9285714285714286,0.5777777777777777,0.7323943661971831,28,43,0.7581520080566406,0.8164713932917669,0.5979790486080546
337,he89839,iou,0.5,26,48,2,0.6486486486486487,0.96,0.631578947368421,0.7741935483870968,50,74,0.7576800537109375,0.7892500559488932,0.6110323013797883
338,he89863,iou,0.5,4,8,1,0.6666666666666666,0.8888888888888888,0.6153846153846154,0.7619047619047619,9,12,0.6958111127217611,0.7827875018119812,0.596409525190081
339,he89866,iou,0.5,34,65,7,0.6565656565656566,0.9027777777777778,0.6132075471698113,0.7602339181286549,72,99,0.7198836008707682,0.7974095271183894,0.6062177691543311
340,he89867,iou,0.5,81,115,6,0.5867346938775511,0.9504132231404959,0.5693069306930693,0.7255520504731862,121,196,0.7438600398292227,0.7826701288637907,0.5678679168412362
341,he89868,iou,0.5,94,114,2,0.5480769230769231,0.9827586206896551,0.5428571428571428,0.7037037037037037,116,208,0.7932422243315598,0.8071587545829907,0.5680006050769194
342,he89869,iou,0.5,100,136,12,0.576271186440678,0.918918918918919,0.5483870967741935,0.7083333333333334,148,236,0.7217991803143475,0.7854873432832605,0.5563868681589762
343,he89919,iou,0.5,150,108,0,0.4186046511627907,1.0,0.4186046511627907,0.5901639344262295,108,258,0.7879880975793909,0.7879880975793909,0.465042155948493
344,he89920,iou,0.5,16,29,9,0.6444444444444445,0.7631578947368421,0.5370370370370371,0.6987951807228916,38,45,0.5758973171836451,0.7546240707923626,0.5273276639271931
345,he89921,iou,0.5,5,10,2,0.6666666666666666,0.8333333333333334,0.5882352941176471,0.7407407407407407,12,15,0.6741480032602946,0.8089776039123535,0.5992426695647063
346,he89923,iou,0.5,71,113,16,0.6141304347826086,0.875968992248062,0.565,0.7220447284345048,129,184,0.6712240174759266,0.7662645863220755,0.5532773051399011
347,he89974,iou,0.5,188,162,16,0.46285714285714286,0.9101123595505618,0.4426229508196721,0.6136363636363636,178,350,0.7211893488851826,0.7924179265528549,0.486256454930161
348,he89975,iou,0.5,166,109,7,0.39636363636363636,0.9396551724137931,0.38652482269503546,0.5575447570332481,116,275,0.7337654376852101,0.7808879887292145,0.4353800039462116
349,he89976,iou,0.5,179,209,14,0.538659793814433,0.9372197309417041,0.5199004975124378,0.6841243862520459,223,388,0.7388903014863019,0.7883853456050015,0.5393536406921287
350,he90026,iou,0.5,87,231,16,0.7264150943396226,0.9352226720647774,0.6916167664670658,0.8176991150442477,247,318,0.755911514344003,0.8082690218310336,0.6609208638689159
351,he90027,iou,0.5,123,175,10,0.587248322147651,0.9459459459459459,0.5681818181818182,0.7246376811594203,185,298,0.7501997664168074,0.7930683244977679,0.5746871916650492
352,he90028,iou,0.5,175,141,13,0.4462025316455696,0.9155844155844156,0.42857142857142855,0.6,154,316,0.7146527178875812,0.7805426847850178,0.46832561087101066
353,he90029,iou,0.5,217,123,17,0.36176470588235293,0.8785714285714286,0.3445378151260504,0.5125,140,340,0.6464626312255859,0.7358111249722117,0.37710320154825844
354,he90030,iou,0.5,122,88,16,0.41904761904761906,0.8461538461538461,0.3893805309734513,0.5605095541401274,104,210,0.6428899765014648,0.7597790631380948,0.42586342392453724
355,he90031,iou,0.5,77,109,15,0.5860215053763441,0.8790322580645161,0.5422885572139303,0.7032258064516129,124,186,0.6672435883552797,0.7590661005142632,0.5337948706842238
356,he90080,iou,0.5,59,128,14,0.6844919786096256,0.9014084507042254,0.6368159203980099,0.7781155015197568,142,187,0.7027471300581811,0.7796100974082947,0.6066267019347217
357,he90081,iou,0.5,78,176,25,0.6929133858267716,0.8756218905472637,0.6308243727598566,0.7736263736263737,201,254,0.6971148590543377,0.7961368560791016,0.6159124688787775
358,he90082,iou,0.5,88,183,10,0.6752767527675276,0.9481865284974094,0.6512455516014235,0.7887931034482759,193,271,0.7524006107310557,0.7935153982026981,0.6259194735823006
359,he90083,iou,0.5,75,129,12,0.6323529411764706,0.9148936170212766,0.5972222222222222,0.7478260869565218,141,204,0.7072730639302138,0.7730659070865128,0.5781188522560009
360,he90084,iou,0.5,101,104,14,0.5073170731707317,0.8813559322033898,0.4748858447488584,0.6439628482972136,118,205,0.68019763493942,0.771762701181265,0.49698650726223875
361,he90085,iou,0.5,75,48,14,0.3902439024390244,0.7741935483870968,0.35036496350364965,0.518918918918919,62,123,0.5928246898035849,0.7657318909962972,0.397352765057538
362,he90134,iou,0.5,10,58,4,0.8529411764705882,0.9354838709677419,0.8055555555555556,0.8923076923076924,62,68,0.7480337081416961,0.7996222397376751,0.7135090754582332
363,he90135,iou,0.5,122,283,24,0.6987654320987654,0.9218241042345277,0.6596736596736597,0.7949438202247191,307,405,0.7311725430069218,0.7931801084916078,0.6305336255705758
364,he90136,iou,0.5,55,242,17,0.8148148148148148,0.9343629343629344,0.7707006369426752,0.8705035971223022,259,297,0.7545234945289877,0.8075272110868091,0.7029553420252079
365,he90137,iou,0.5,120,190,31,0.6129032258064516,0.8597285067873304,0.5571847507331378,0.7156308851224106,221,310,0.6710785050197964,0.7805702611019737,0.5586001868526366
366,he925,iou,0.5,10,8,4,0.4444444444444444,0.6666666666666666,0.36363636363636365,0.5333333333333333,12,18,0.45752763748168945,0.6862914562225342,0.36602210998535156
367,he928,iou,0.5,7,4,4,0.36363636363636365,0.5,0.26666666666666666,0.42105263157894735,8,11,0.3358418345451355,0.671683669090271,0.2828141764590615
368,he933,iou,0.5,1,1,3,0.5,0.25,0.2,0.3333333333333333,4,2,0.19374999403953552,0.7749999761581421,0.25833332538604736
369,he934,iou,0.5,9,9,5,0.5,0.6428571428571429,0.391304347826087,0.5625,14,18,0.4678706441606794,0.7277987798055013,0.4093868136405945
370,he94048,iou,0.5,61,92,37,0.6013071895424836,0.7131782945736435,0.4842105263157895,0.6524822695035462,129,153,0.5133953242338904,0.7198695307192595,0.46970210515015515
371,he94049,iou,0.5,54,64,30,0.5423728813559322,0.6808510638297872,0.43243243243243246,0.6037735849056604,94,118,0.4999217581241689,0.734260082244873,0.44332684211011203
372,he94072,iou,0.5,40,29,6,0.42028985507246375,0.8285714285714286,0.38666666666666666,0.5576923076923077,35,69,0.580542973109654,0.7006553123737204,0.39075007805457485
373,he94076,iou,0.5,102,67,22,0.39644970414201186,0.7528089887640449,0.3507853403141361,0.5193798449612403,89,169,0.567175104376975,0.7534117058141908,0.391306854957758
374,he94077,iou,0.5,152,41,26,0.21243523316062177,0.6119402985074627,0.1872146118721461,0.3153846153846154,67,193,0.4432892016510465,0.7243994270882955,0.22846443469707783
375,he94078,iou,0.5,112,29,5,0.20567375886524822,0.8529411764705882,0.19863013698630136,0.3314285714285714,34,141,0.6818728166468003,0.7994370953790073,0.26495629446847097
376,he94100,iou,0.5,72,42,18,0.3684210526315789,0.7,0.3181818181818182,0.4827586206896552,60,114,0.5260481198628744,0.7514973140898205,0.3627918068019823
377,he94101,iou,0.5,115,26,16,0.18439716312056736,0.6190476190476191,0.16560509554140126,0.28415300546448086,42,141,0.45209366934640066,0.7303051581749549,0.20751840560162654
378,he94102,iou,0.5,114,121,24,0.5148936170212766,0.8344827586206897,0.4671814671814672,0.6368421052631579,145,235,0.6350208677094559,0.7609754199824057,0.48462118851511105
379,he94103,iou,0.5,154,48,6,0.2376237623762376,0.8888888888888888,0.23076923076923078,0.375,54,202,0.6856657663981119,0.771373987197876,0.2892652451992035
380,he94104,iou,0.5,106,50,25,0.32051282051282054,0.6666666666666666,0.27624309392265195,0.4329004329004329,75,156,0.48676111857096355,0.7301416778564453,0.3160786484227036
381,he94105,iou,0.5,29,21,7,0.42,0.75,0.3684210526315789,0.5384615384615384,28,50,0.5601649284362793,0.7468865712483724,0.40216969221066207
382,he94106,iou,0.5,19,8,5,0.2962962962962963,0.6153846153846154,0.25,0.4,13,27,0.4826734983004056,0.7843444347381592,0.3137377738952637
383,he94127,iou,0.5,118,61,21,0.3407821229050279,0.7439024390243902,0.305,0.4674329501915709,82,179,0.548972850892602,0.7379635044785796,0.34494845803213303
384,he94128,iou,0.5,88,28,12,0.2413793103448276,0.7,0.21875,0.358974358974359,40,116,0.5183547019958497,0.7405067171369281,0.2658229241004357
385,he94129,iou,0.5,87,57,12,0.3958333333333333,0.8260869565217391,0.36538461538461536,0.5352112676056338,69,144,0.6249391307001528,0.7565052634791324,0.40489014101700044
386,he94130,iou,0.5,77,51,10,0.3984375,0.8360655737704918,0.3695652173913043,0.5396825396825397,61,128,0.6217556312435963,0.7436685001148897,0.4013449048239087
387,he94132,iou,0.5,11,18,4,0.6206896551724138,0.8181818181818182,0.5454545454545454,0.7058823529411765,22,29,0.6331754597750577,0.7738811175028483,0.5462690241196576
388,he94133,iou,0.5,8,3,2,0.2727272727272727,0.6,0.23076923076923078,0.375,5,11,0.47577290534973143,0.7929548422495524,0.29735806584358215
389,he94134,iou,0.5,61,24,4,0.2823529411764706,0.8571428571428571,0.2696629213483146,0.4247787610619469,28,85,0.6524910245622907,0.7612395286560059,0.3233583838538786
390,he94155,iou,0.5,84,32,9,0.27586206896551724,0.7804878048780488,0.256,0.40764331210191085,41,116,0.5602256960985137,0.7177891731262207,0.2926019559240645
391,he94156,iou,0.5,111,43,26,0.2792207792207792,0.6231884057971014,0.2388888888888889,0.38565022421524664,69,154,0.46258398415385815,0.7422859280608421,0.2862627345884862
392,he94157,iou,0.5,49,19,13,0.27941176470588236,0.59375,0.2345679012345679,0.38,32,68,0.4288460612297058,0.7222670504921361,0.2744614791870117
393,he94158,iou,0.5,39,19,7,0.3275862068965517,0.7307692307692307,0.2923076923076923,0.4523809523809524,26,58,0.5264167052048904,0.7203597018593236,0.3258770079839797
394,he94159,iou,0.5,27,14,6,0.34146341463414637,0.7,0.2978723404255319,0.45901639344262296,20,41,0.5205109596252442,0.7435870851789202,0.3413186620493404
395,he94160,iou,0.5,13,11,3,0.4583333333333333,0.7857142857142857,0.4074074074074074,0.5789473684210527,14,24,0.621265207018171,0.7907011725685813,0.45777436306602076
396,he94183,iou,0.5,17,9,5,0.34615384615384615,0.6428571428571429,0.2903225806451613,0.45,14,26,0.46219893864222933,0.7189761267768012,0.32353925704956055
397,he94184,iou,0.5,33,15,7,0.3125,0.6818181818181818,0.2727272727272727,0.42857142857142855,22,48,0.48592714829878375,0.7126931508382162,0.30543992178780693
398,he94185,iou,0.5,22,12,6,0.35294117647058826,0.6666666666666666,0.3,0.46153846153846156,18,34,0.4761216905381944,0.7141825358072916,0.32962270883413464
399,he94186,iou,0.5,18,9,4,0.3333333333333333,0.6923076923076923,0.2903225806451613,0.45,13,27,0.5543061769925631,0.8006644778781467,0.36029901504516604
400,he94187,iou,0.5,24,4,6,0.14285714285714285,0.4,0.11764705882352941,0.21052631578947367,10,28,0.25777440071105956,0.6444360017776489,0.13567073721634715
401,he94188,iou,0.5,15,13,11,0.4642857142857143,0.5416666666666666,0.3333333333333333,0.5,24,28,0.4261699914932251,0.7867753689105694,0.3933876844552847
402,he94210,iou,0.5,2,6,1,0.75,0.8571428571428571,0.6666666666666666,0.8,7,8,0.6958911759512765,0.8118730386098226,0.6494984308878581
403,he94211,iou,0.5,6,4,2,0.4,0.6666666666666666,0.3333333333333333,0.5,6,10,0.4760408004124959,0.7140612006187439,0.35703060030937195
404,he94214,iou,0.5,15,8,4,0.34782608695652173,0.6666666666666666,0.2962962962962963,0.45714285714285713,12,23,0.4251260757446289,0.6376891136169434,0.29151502336774554
405,he94215,iou,0.5,22,3,4,0.12,0.42857142857142855,0.10344827586206896,0.1875,7,25,0.337583201272147,0.7876941363016764,0.14769265055656433
406,he94216,iou,0.5,22,9,10,0.2903225806451613,0.47368421052631576,0.21951219512195122,0.36,19,31,0.3563939646670693,0.7523872587415907,0.27085941314697265
407,he94235,iou,0.5,27,17,7,0.38636363636363635,0.7083333333333334,0.3333333333333333,0.5,24,44,0.49342381954193115,0.6965983334709617,0.34829916673548084
408,he94236,iou,0.5,17,15,2,0.46875,0.8823529411764706,0.4411764705882353,0.6122448979591837,17,32,0.6490668128518498,0.7356090545654297,0.4503728905502631
409,he94237,iou,0.5,10,11,6,0.5238095238095238,0.6470588235294118,0.4074074074074074,0.5789473684210527,17,21,0.5108669505399817,0.7895216508345171,0.4570914820620888
410,he94238,iou,0.5,2,4,4,0.6666666666666666,0.5,0.4,0.5714285714285714,8,6,0.3838544487953186,0.7677088975906372,0.43869079862322125
411,he94239,iou,0.5,3,0,2,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0
412,he94240,iou,0.5,1,2,1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,3,3,0.543373187383016,0.8150597810745239,0.543373187383016
413,he94241,iou,0.5,8,3,1,0.2727272727272727,0.75,0.25,0.4,4,11,0.593346893787384,0.7911291917165121,0.31645167668660484
414,he94242,iou,0.5,14,5,4,0.2631578947368421,0.5555555555555556,0.21739130434782608,0.35714285714285715,9,19,0.44302595986260307,0.7974467277526855,0.28480240276881624
415,he94264,iou,0.5,1,2,1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,3,3,0.5330158869425455,0.7995238304138184,0.5330158869425455
416,he94265,iou,0.5,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
417,he94266,iou,0.5,1,1,0,0.5,1.0,0.5,0.6666666666666666,1,2,0.7941176295280457,0.7941176295280457,0.5294117530186971
418,he94268,iou,0.5,1,0,3,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0
419,he94269,iou,0.5,17,7,6,0.2916666666666667,0.5384615384615384,0.23333333333333334,0.3783783783783784,13,24,0.4344691496628981,0.8068712779453823,0.30530264570906357
420,he94270,iou,0.5,26,35,18,0.5737704918032787,0.660377358490566,0.4430379746835443,0.6140350877192983,53,61,0.4725253267108269,0.7155383518763951,0.43936565466094435
421,he94292,iou,0.5,0,0,3,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0
422,he94293,iou,0.5,8,6,6,0.42857142857142855,0.5,0.3,0.46153846153846156,12,14,0.39648433526357013,0.7929686705271403,0.36598554024329555
423,he94294,iou,0.5,1,2,2,0.6666666666666666,0.5,0.4,0.5714285714285714,4,3,0.3869929313659668,0.7739858627319336,0.4422776358468192
424,he94295,iou,0.5,9,16,1,0.64,0.9411764705882353,0.6153846153846154,0.7619047619047619,17,25,0.7350539039163029,0.7809947729110718,0.5950436365036738
425,he94296,iou,0.5,13,8,4,0.38095238095238093,0.6666666666666666,0.32,0.48484848484848486,12,21,0.5113091468811035,0.7669637203216553,0.37186119773171167
426,he94318,iou,0.5,18,6,2,0.25,0.75,0.23076923076923078,0.375,8,24,0.5241830348968506,0.6989107131958008,0.2620915174484253
427,he94319,iou,0.5,6,1,3,0.14285714285714285,0.25,0.1,0.18181818181818182,4,7,0.21568627655506134,0.8627451062202454,0.15686274658549915
428,he94320,iou,0.5,2,3,1,0.6,0.75,0.5,0.6666666666666666,4,5,0.6204980611801147,0.827330748240153,0.551553832160102
429,he94321,iou,0.5,3,2,1,0.4,0.6666666666666666,0.3333333333333333,0.5,3,5,0.47285977999369305,0.7092896699905396,0.3546448349952698
430,he94322,iou,0.5,9,1,3,0.1,0.25,0.07692307692307693,0.14285714285714285,4,10,0.2222222238779068,0.8888888955116272,0.12698412793023245
431,he94323,iou,0.5,3,2,5,0.4,0.2857142857142857,0.2,0.3333333333333333,7,5,0.23082195009504045,0.8078768253326416,0.26929227511088055
432,he94345,iou,0.5,12,3,2,0.2,0.6,0.17647058823529413,0.3,5,15,0.3330079078674316,0.5550131797790527,0.1665039539337158
433,he94346,iou,0.5,3,3,1,0.5,0.75,0.42857142857142855,0.6,4,6,0.6127997636795044,0.8170663515726725,0.4902398109436035
434,he94347,iou,0.5,1,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0
435,he94349,iou,0.5,3,3,1,0.5,0.75,0.42857142857142855,0.6,4,6,0.5164275169372559,0.6885700225830078,0.4131420135498047
436,he94350,iou,0.5,27,42,11,0.6086956521739131,0.7924528301886793,0.525,0.6885245901639344,53,69,0.6152343030245799,0.7763670966738746,0.5345478370541432
437,he94368,iou,0.5,181,71,30,0.28174603174603174,0.7029702970297029,0.25177304964539005,0.40226628895184136,101,252,0.5209508461527305,0.7410709219919124,0.29810784963980613
438,he94373,iou,0.5,9,3,2,0.25,0.6,0.21428571428571427,0.35294117647058826,5,12,0.5260354518890381,0.8767257531483968,0.30943261875825767
439,he94374,iou,0.5,2,2,3,0.5,0.4,0.2857142857142857,0.4444444444444444,5,4,0.22867989540100098,0.5716997385025024,0.25408877266777885
440,he94375,iou,0.5,3,2,6,0.4,0.25,0.18181818181818182,0.3076923076923077,8,5,0.19822674989700317,0.7929069995880127,0.2439713844886193
441,he94376,iou,0.5,4,4,4,0.5,0.5,0.3333333333333333,0.5,8,8,0.40802544355392456,0.8160508871078491,0.40802544355392456
442,he94399,iou,0.5,21,24,8,0.5333333333333333,0.75,0.4528301886792453,0.6233766233766234,32,45,0.5961134433746338,0.7948179244995117,0.4954709139737216
443,he94400,iou,0.5,135,66,17,0.3283582089552239,0.7951807228915663,0.30275229357798167,0.4647887323943662,83,201,0.573763376258942,0.7215509125680635,0.3353687340105084
444,he94401,iou,0.5,14,12,6,0.46153846153846156,0.6666666666666666,0.375,0.5454545454545454,18,26,0.5148240725199381,0.7722361087799072,0.4212196956981312
445,he94426,iou,0.5,30,35,12,0.5384615384615384,0.7446808510638298,0.45454545454545453,0.625,47,65,0.5855455601469,0.7863040379115513,0.49144002369471956
446,he94448,iou,0.5,55,39,13,0.4148936170212766,0.75,0.3644859813084112,0.5342465753424658,52,94,0.560259745671199,0.7470129942282652,0.39908913390277184
447,he94475,iou,0.5,137,61,15,0.30808080808080807,0.8026315789473685,0.2863849765258216,0.44525547445255476,76,198,0.5958461761474609,0.7423657276591317,0.3305424042861827
448,he94476,iou,0.5,33,70,8,0.6796116504854369,0.8974358974358975,0.6306306306306306,0.7734806629834254,78,103,0.6742924910325271,0.751354490007673,0.5811581690667084
449,he94480,iou,0.5,109,59,14,0.35119047619047616,0.8082191780821918,0.3241758241758242,0.4896265560165975,73,168,0.6107480297349903,0.755671291028039,0.3699967317066747
450,he94503,iou,0.5,135,149,32,0.5246478873239436,0.8232044198895028,0.47151898734177217,0.6408602150537634,181,284,0.6257700208800933,0.7601635824113884,0.48715859690020163
451,he94504,iou,0.5,20,18,9,0.47368421052631576,0.6666666666666666,0.3829787234042553,0.5538461538461539,27,38,0.4928552133065683,0.7392828199598525,0.4094489464393029
452,he94505,iou,0.5,15,32,11,0.6808510638297872,0.7441860465116279,0.5517241379310345,0.7111111111111111,43,47,0.5695596295733785,0.7653457522392273,0.5442458682590061
453,he94528,iou,0.5,31,44,9,0.5866666666666667,0.8301886792452831,0.5238095238095238,0.6875,53,75,0.5901132259728774,0.7108182040127841,0.48868751525878906
454,he94529,iou,0.5,46,75,11,0.6198347107438017,0.872093023255814,0.5681818181818182,0.7246376811594203,86,121,0.6765170430028161,0.7757395426432292,0.5621301033646589
455,he94531,iou,0.5,29,47,15,0.618421052631579,0.7580645161290323,0.5164835164835165,0.6811594202898551,62,76,0.5637390998102003,0.7436558337921791,0.5065481766410496
456,he94532,iou,0.5,63,106,14,0.6272189349112426,0.8833333333333333,0.5792349726775956,0.7335640138408305,120,169,0.6942344665527344,0.7859258111917747,0.576526892638949
457,he94533,iou,0.5,67,81,13,0.5472972972972973,0.8617021276595744,0.5031055900621118,0.6694214876033058,94,148,0.6661624502628407,0.7730774114161362,0.5175146307827028
458,he94557,iou,0.5,50,89,6,0.6402877697841727,0.9368421052631579,0.6137931034482759,0.7606837606837606,95,139,0.7243959928813734,0.7732316777947243,0.5881847805447049
459,he94558,iou,0.5,7,22,2,0.7586206896551724,0.9166666666666666,0.7096774193548387,0.8301886792452831,24,29,0.731642484664917,0.7981554378162731,0.6626196087531324
460,he94560,iou,0.5,36,39,16,0.52,0.7090909090909091,0.42857142857142855,0.6,55,75,0.5248916625976563,0.7402318318684896,0.44413909912109373
461,he94583,iou,0.5,82,103,31,0.5567567567567567,0.7686567164179104,0.47685185185185186,0.64576802507837,134,185,0.5671266014896222,0.7378151902874697,0.476457458304761
462,he94584,iou,0.5,64,96,18,0.6,0.8421052631578947,0.5393258426966292,0.7007299270072993,114,160,0.6367034912109375,0.7560853958129883,0.5298116642193202
463,he94585,iou,0.5,28,47,14,0.6266666666666667,0.7704918032786885,0.5280898876404494,0.6911764705882353,61,75,0.5683299830702485,0.7376197652613863,0.5098254259894875
464,he94587,iou,0.5,86,140,30,0.6194690265486725,0.8235294117647058,0.546875,0.7070707070707071,170,226,0.6193328408633961,0.7520470210484096,0.5317504189231179
465,he94640,iou,0.5,82,63,16,0.43448275862068964,0.7974683544303798,0.391304347826087,0.5625,79,145,0.6096685868275317,0.7645050533234127,0.43003409249441965
466,he94666,iou,0.5,28,84,20,0.75,0.8076923076923077,0.6363636363636364,0.7777777777777778,104,112,0.6323844469510592,0.7829521724155971,0.6089628007676866
467,he94691,iou,0.5,34,23,13,0.40350877192982454,0.6388888888888888,0.32857142857142857,0.4946236559139785,36,57,0.4781033198038737,0.7483356309973676,0.3701445056546119
468,he94692,iou,0.5,106,109,31,0.5069767441860465,0.7785714285714286,0.44308943089430897,0.6140845070422535,140,215,0.5742925371442522,0.7376234422036267,0.4529631278884243
469,he95035,iou,0.5,48,68,16,0.5862068965517241,0.8095238095238095,0.5151515151515151,0.68,84,116,0.628076053801037,0.7758586546953987,0.5275838851928711
470,he95060,iou,0.5,97,100,27,0.5076142131979695,0.7874015748031497,0.44642857142857145,0.6172839506172839,127,197,0.6052627563476562,0.7686837005615235,0.4744961114577305
471,he95082,iou,0.5,17,33,9,0.66,0.7857142857142857,0.559322033898305,0.717391304347826,42,50,0.6373662494477772,0.8111934083880801,0.5819430973218835
472,he95083,iou,0.5,41,74,29,0.6434782608695652,0.7184466019417476,0.5138888888888888,0.6788990825688074,103,115,0.5530739571284322,0.7698191565436285,0.5226295191213626
473,he95129,iou,0.5,48,49,19,0.5051546391752577,0.7205882352941176,0.4224137931034483,0.593939393939394,68,97,0.5530006184297449,0.7674294296576052,0.4558065703420928
474,he95130,iou,0.5,49,99,18,0.668918918918919,0.8461538461538461,0.5963855421686747,0.7471698113207547,117,148,0.6684335561899039,0.7899669300426136,0.5902394420695755
475,he95152,iou,0.5,142,97,21,0.40585774058577406,0.8220338983050848,0.3730769230769231,0.5434173669467787,118,239,0.6205496060646186,0.754895397068299,0.41022326899509803
476,he95179,iou,0.5,88,150,29,0.6302521008403361,0.8379888268156425,0.5617977528089888,0.7194244604316546,179,238,0.6388801276350821,0.7623969523111979,0.5484870160512215
477,he95200,iou,0.5,49,75,11,0.6048387096774194,0.872093023255814,0.5555555555555556,0.7142857142857143,86,124,0.686339489249296,0.7870026143391927,0.5621447245279948
478,he95202,iou,0.5,8,6,10,0.42857142857142855,0.375,0.25,0.4,16,14,0.26930350065231323,0.7181426684061686,0.2872570673624674
479,he95203,iou,0.5,80,93,14,0.5375722543352601,0.8691588785046729,0.49732620320855614,0.6642857142857143,107,173,0.6537867751076957,0.752206289640037,0.49967989240373883
480,he95225,iou,0.5,63,87,18,0.58,0.8285714285714286,0.5178571428571429,0.6823529411764706,105,150,0.6238094511486235,0.7528734755242008,0.5137254303576899
481,he95226,iou,0.5,58,93,14,0.6158940397350994,0.8691588785046729,0.5636363636363636,0.7209302325581395,107,151,0.6571814991603387,0.756112047421035,0.5451040341872577
482,he95227,iou,0.5,67,121,22,0.6436170212765957,0.8461538461538461,0.5761904761904761,0.7311178247734139,143,188,0.654205322265625,0.7731517444957386,0.5652650216554947
483,he95228,iou,0.5,40,40,10,0.5,0.8,0.4444444444444444,0.6153846153846154,50,80,0.6120637512207031,0.7650796890258789,0.4708182701697716
484,he95251,iou,0.5,103,114,20,0.5253456221198156,0.8507462686567164,0.4810126582278481,0.6495726495726496,134,217,0.6438327049141499,0.7567858110394394,0.4915873644358752
