,image,MSE,PSNR,SSIM
64,he84313,156.73382568359375,26.164028610556592,0.6173456
65,he84315,398.8353678385417,21.883215225546735,0.6194332
66,he84316,303.0976155598958,23.197927469434752,0.6280524
67,he84317,267.53415934244794,23.7043095951556,0.67233986
68,he84319,306.16937255859375,23.369118041279656,0.62302786
69,he84359,104.4257100423177,27.767306546909005,0.6749506
70,he84360,355.6351318359375,22.437036647873263,0.64348036
71,he8473,278.65936279296875,23.550567151421063,0.46634832
72,he8474,378.4650472005208,22.460718102325963,0.4369035
73,he8475,500.6216227213542,21.023880713702503,0.47733268
74,he8476,421.0054931640625,21.932953348137573,0.5145257
75,he8477,339.7086995442708,22.89926822550116,0.5585536
76,he8478,304.8901774088542,23.193708830743176,0.5521172
77,he852,23.654983520507812,34.939797762576724,0.63122064
78,he8533,419.0545247395833,21.96736152946151,0.5046868
79,he8534,307.901123046875,23.350097718815427,0.49425352
80,he8535,266.16314697265625,23.842544069418473,0.48082486
81,he856,110.35782877604167,27.522577815683128,0.6996584
82,he857,42.79889424641927,32.74798500247697,0.69738597
83,he858,139.7200927734375,26.77112225056991,0.6306958
84,he88732,146.53790283203125,26.354181239034062,0.6212364
85,he88733,195.08780924479166,25.33923548938276,0.4908925
86,he88734,121.96607462565105,27.628722569159578,0.54054826
87,he88735,198.5269571940104,25.267259915985246,0.5966127
88,he88752,330.2880859375,22.744867931097914,0.7412843
89,he88753,290.6791585286458,23.20408920808337,0.7149735
90,he88754,258.6862386067708,24.217028568880387,0.69953805
91,he88755,288.20729573567706,23.676772410638126,0.69638544
92,he88756,213.7340087890625,24.582024572743464,0.7270145
93,he88761,233.80440266927084,24.41547151293012,0.71062326
94,he88762,41.80829366048177,31.842566181086447,0.72333616
95,he88764,198.9498291015625,25.10938915649721,0.69801426
96,he88765,233.5400187174479,24.506146087742234,0.71008855
97,he88766,205.8407999674479,25.33493906581151,0.731265
98,he88767,96.08125813802083,28.14345004883912,0.7335965
99,he88768,65.28299967447917,29.783429181551256,0.7364456
100,he88769,32.86322530110677,33.43605380052147,0.77379066
101,he88785,208.00992838541666,25.010331444627454,0.52167875
102,he88786,172.49471028645834,25.821729894996363,0.57427216
103,he88787,163.6618855794271,26.185508601623035,0.57339597
104,he88788,207.28277587890625,24.887650554332453,0.53593224
105,he88790,226.8380330403646,24.62294366071699,0.58423126
106,he887,18.625498453776043,35.99059541660447,0.72934157
107,he88806,259.7113850911458,23.763339762501904,0.69353884
108,he88807,214.94978841145834,24.709570136766416,0.6998725
109,he88809,272.56361897786456,23.684265641915566,0.7067795
110,he88816,36.579915364583336,33.17136730039704,0.7040217
111,he88817,172.1248575846354,25.583976369818025,0.7094746
112,he88822,63.85589599609375,29.985149268201845,0.66517854
113,he88823,34.02973937988281,32.801182102240844,0.7171922
114,he88824,38.956573486328125,32.235520642500845,0.7668864
115,he88830,197.1537882486979,25.12332427455653,0.5999537
116,he88831,250.2933553059896,24.19919805417015,0.6644602
117,he88838,185.69207763671875,25.246041428541382,0.5377373
118,he88841,201.8138631184896,24.82168221762292,0.5787547
119,he88842,165.7514444986979,26.135739860787005,0.6058554
120,he88843,140.44466145833334,26.576139848470703,0.61103505
121,he88844,183.53438313802084,25.67361934235599,0.5488682
122,he88861,233.2020263671875,24.535829773014356,0.68705505
123,he88862,166.42625935872397,25.916855859785496,0.6823666
124,he88870,103.07269287109375,28.087578388774975,0.7079549
125,he88871,115.310791015625,27.562250390251442,0.6833644
126,he88872,25.706100463867188,34.169844934582265,0.73101074
127,he88875,31.929763793945312,33.22088830420886,0.6925645
128,he88876,34.4638417561849,32.50811053990722,0.71062917
129,he88884,211.79620361328125,24.590856479414818,0.65713376
130,he88885,271.2095540364583,23.542326713708846,0.63684964
131,he88892,197.9066365559896,25.17016015004827,0.5495431
132,he88893,278.7519124348958,23.58984254420878,0.51840466
133,he88894,195.12044270833334,25.125566169374487,0.59590715
134,he88898,182.54829915364584,25.540516883896718,0.5145262
135,he88899,215.87213134765625,24.614772648553405,0.5643048
136,he88924,44.266082763671875,31.89501827172723,0.70743513
137,he88925,102.9473876953125,28.139044236710816,0.70320654
138,he88930,49.34533182779948,30.961974351699087,0.75839
139,he88931,24.89391581217448,33.96510342079956,0.75646967
140,he88942,321.79884847005206,22.905700633109504,0.56098175
141,he88943,255.91239420572916,24.19962688425821,0.47473836
142,he88944,294.4339599609375,23.4259002352435,0.5496599
143,he88945,313.71718343098956,23.066926449999844,0.6025979
144,he88946,189.7169392903646,25.356911633494846,0.5348175
145,he88947,211.02083333333334,24.910318188910054,0.5534799
146,he88948,134.41415405273438,27.090564717708745,0.5793938
147,he88949,130.7217814127604,26.93648644999465,0.5684025
148,he88952,178.600830078125,25.793683705018378,0.55228454
149,he88953,192.70161946614584,25.409669276695052,0.5243216
150,he88977,67.95523071289062,30.04451708330242,0.7114713
151,he88996,417.7977294921875,21.867989024470027,0.5602893
152,he88997,246.06758626302084,24.23745582627323,0.49825692
153,he89000,201.24129231770834,25.19477553879519,0.5089869
154,he89001,208.40604654947916,24.856070862190954,0.6239266
155,he89002,130.2658894856771,27.257489978271828,0.5805429
156,he89003,87.33803304036458,28.96917607517123,0.55883145
157,he89005,176.90645345052084,25.74227915185864,0.5735688
158,he89006,187.3653767903646,25.680154592488556,0.5185409
159,he89007,195.56306966145834,25.264043231189454,0.52276033
160,he89034,343.2611083984375,22.788811784801425,0.6602087
161,he89050,456.3143717447917,21.599149736166112,0.5447127
162,he89051,249.66410319010416,24.104476947418966,0.5937097
163,he89052,286.6396891276042,23.553325911161625,0.5345722
164,he89054,214.76896158854166,25.036532356161167,0.4936913
165,he89055,200.8480021158854,25.1500858482961,0.54894656
166,he89056,137.9603474934896,26.837955810809326,0.61057556
167,he89058,114.31478881835938,27.68107818881932,0.61450726
168,he89059,147.3804931640625,26.282209534688903,0.61230755
169,he89060,171.61629231770834,25.855022849705907,0.54994357
170,he89061,204.31170654296875,25.184063986495158,0.49192882
171,he89085,99.47078450520833,27.89125682146294,0.6897545
172,he89090,158.79891967773438,25.99048084835733,0.66213816
173,he89104,310.9952392578125,23.22152447845832,0.55778587
174,he89105,246.60550944010416,24.251638055771856,0.6401658
175,he89107,141.55194091796875,26.66743772826588,0.42985937
176,he89108,155.6091105143229,26.369705471465036,0.47408605
177,he89109,161.90763346354166,26.09959357873967,0.43782625
178,he89110,149.39925130208334,26.380827966305695,0.51980984
179,he89111,122.53143310546875,27.336850940572155,0.59879214
180,he89112,160.4424845377604,26.103863621474353,0.5385666
181,he89113,186.09716796875,25.40751691394017,0.4885356
182,he89115,161.3775838216146,25.961237486331722,0.5465209
183,he89116,256.284423828125,24.065106596578374,0.5614244
184,he89138,105.95890299479167,27.78048994038174,0.7136186
185,he89144,177.61983235677084,25.46163068943871,0.60658234
186,he89160,317.72918701171875,22.872898773157186,0.6952465
187,he89161,151.42929077148438,26.710127005904546,0.4960306
188,he89162,95.11458333333333,28.551211407873215,0.330242
189,he89163,152.0949910481771,26.249473073393084,0.4592797
190,he89164,133.43817138671875,26.985851932547273,0.46510002
191,he89165,140.9343058268229,26.82385704047868,0.5436672
192,he89166,158.97188313802084,26.232457866880004,0.556361
193,he89167,158.47842407226562,26.284580622542634,0.595313
194,he89170,275.3277180989583,23.731134508342578,0.5677216
195,he89192,108.2238260904948,28.01398508271831,0.7391224
196,he89194,248.70015462239584,24.046777585875184,0.5824083
197,he89196,291.02280680338544,23.25250067818773,0.60197145
198,he89197,344.5946858723958,22.785004364264015,0.5543324
199,he89198,224.82354736328125,24.820346827657843,0.5612114
200,he89215,104.81796264648438,28.323363900979352,0.7007409
201,he89216,205.14457194010416,24.827212466400987,0.5665858
202,he89217,141.84794108072916,26.58227514932474,0.46447393
203,he89218,182.04632568359375,25.515660366758613,0.4416473
204,he89219,174.5818888346354,25.696336115689036,0.49829742
205,he89220,141.25442504882812,26.623353483037008,0.4117655
206,he89221,172.25980631510416,25.792102755589028,0.46058658
207,he89222,120.05259195963542,27.200473996759406,0.5379925
208,he89224,349.1380615234375,22.90598119405971,0.61955756
209,he89247,186.697265625,26.07620394699279,0.64674944
210,he89248,227.3968505859375,24.532622706297257,0.58470696
211,he89250,273.1817626953125,23.829309004162525,0.5480664
212,he89251,409.4868570963542,22.02745357902942,0.4791857
213,he89252,334.35215250651044,22.856899563261003,0.55049294
214,he89257,228.98319498697916,24.298877861128027,0.668324
215,he89269,75.84805806477864,29.12172712827295,0.7184267
216,he89271,64.26442464192708,29.611239119691195,0.66142994
217,he89272,128.12506103515625,26.871207393693236,0.5453667
218,he89273,114.59224446614583,27.632707661685867,0.44840506
219,he89274,112.0313720703125,27.81592104850754,0.48119733
220,he89275,136.34771728515625,26.919356944941196,0.45762417
221,he89276,111.64915974934895,27.469812566983794,0.49142036
222,he89277,206.2877197265625,24.916650736878452,0.71422434
223,he89278,338.41611735026044,22.996429934063922,0.5830856
224,he89307,212.5096232096354,24.655749567081156,0.6300656
225,he89324,117.76104736328125,27.55980469410401,0.6990927
226,he89325,96.2230224609375,28.610068378261563,0.6879198
227,he89326,35.23735555013021,32.76786329423167,0.68701315
228,he89327,86.95414225260417,28.57544422541931,0.64456505
229,he89328,92.82670084635417,28.508902967509478,0.47914216
230,he89329,181.19185384114584,25.54822491588122,0.39681235
231,he89330,144.83935546875,26.776330865186036,0.5567119
232,he89331,304.29986572265625,23.187124869897563,0.6987509
233,he89332,265.6396484375,23.740469162692506,0.6149088
234,he89351,257.78415934244794,23.953030551032484,0.6910875
235,he89357,207.9515177408854,24.807692467995327,0.6257608
236,he89362,216.29793294270834,24.792781513994736,0.68969554
237,he89378,362.5237223307292,22.4421853551693,0.6811841
238,he89383,117.87841796875,27.411479253584062,0.6224446
239,he89405,264.7740071614583,23.819370553762912,0.6840027
240,he89406,150.48116048177084,26.436002370726413,0.64236313
241,he89409,255.78507486979166,23.970844268849866,0.6497275
242,he89410,292.68023681640625,23.38767151631512,0.7075186
243,he89435,9.873799641927084,38.28412267844182,0.7021553
244,he89436,15.979578653971354,35.85306610962309,0.7339216
245,he89437,84.19846089680989,28.48112118322615,0.72054976
246,he89457,102.2030537923177,28.10295743210593,0.57647145
247,he89458,48.129180908203125,32.365386618595366,0.66199803
248,he89459,104.36485799153645,27.701182444782283,0.6660095
249,he89460,163.89251708984375,25.97879660398761,0.6082335
250,he89461,58.83506774902344,30.64508296771738,0.6759116
251,he89464,316.06939697265625,23.297038671294178,0.690401
252,he89469,335.63629150390625,22.93449414172926,0.6973879
253,he89488,308.1950276692708,23.207229237438135,0.6838222
254,he89489,240.4088134765625,24.472594493948712,0.6308673
255,he89490,230.90972900390625,24.474183428890296,0.69600004
256,he89511,91.64579264322917,28.654563357220198,0.36376193
257,he89512,66.10988362630208,29.86239798826519,0.5547309
258,he89513,106.0218505859375,27.71598734982551,0.6604894
259,he89523,411.8154296875,21.928588491397566,0.7301528
260,he89539,405.559326171875,22.19724379889936,0.7128045
261,he89540,424.5318603515625,21.753626313007533,0.7069599
262,he89541,391.2037760416667,22.177970900607352,0.7047408
263,he89542,353.415283203125,22.539223885251054,0.6961703
264,he89543,406.57568359375,22.041095796348174,0.6694893
265,he89544,285.17356363932294,23.652639820654024,0.7296931
266,he89564,100.0401102701823,28.355490104335345,0.34202766
267,he89565,140.35798136393228,26.58412754894822,0.40502593
268,he89566,138.84354654947916,26.626726357478702,0.4551539
269,he89570,95.43166097005208,27.99524079722677,0.66496927
270,he89571,37.42332458496094,32.87392142327972,0.70313555
271,he89593,354.8900146484375,22.717994257043138,0.7117095
272,he89594,386.9724527994792,22.225247869859643,0.7101523
273,he89595,284.20623779296875,23.82707181615266,0.7045126
274,he89596,276.3715006510417,23.72418654029306,0.6890525
275,he89597,188.66276041666666,25.361209547188338,0.6801054
276,he89598,302.96653238932294,23.22768509707725,0.68425065
277,he895,137.40181477864584,26.575010996254328,0.66229934
278,he89616,115.92970784505208,27.207935015591033,0.43159568
279,he89617,129.02608235677084,27.23680096044845,0.339457
280,he89618,180.5090535481771,25.41716501551724,0.38350093
281,he89619,180.24698893229166,25.523452702346376,0.49508497
282,he89620,186.8174845377604,25.44355545755049,0.5349539
283,he89621,79.94584147135417,29.17222493294726,0.6936133
284,he89624,109.05224609375,27.826262183860294,0.6686867
285,he89626,13.979787190755209,36.57538495105647,0.73890877
286,he89627,131.14239501953125,26.826434227749672,0.7222703
287,he89647,388.7325846354167,22.18000717593794,0.7643723
288,he89648,325.2740071614583,22.981230741379743,0.70860696
289,he89649,334.8982747395833,22.818082884629494,0.6815584
290,he89650,252.04545084635416,24.164139552914992,0.70098144
291,he89651,269.9534098307292,23.951208133884716,0.6768928
292,he89652,340.3865152994792,22.954785039159333,0.71954924
293,he89653,251.5571492513021,24.268866623194665,0.6670926
294,he89672,155.3234659830729,26.218265493644903,0.46492597
295,he89673,187.28092447916666,25.301084229434284,0.6373356
296,he89674,135.72577921549478,27.07963362718256,0.6564657
297,he89677,183.76104736328125,25.202667784761044,0.6892794
298,he89678,133.63530476888022,26.78700127347392,0.6853587
299,he89680,116.486328125,27.35761535553443,0.697479
300,he896,231.06876627604166,24.504910879915375,0.598695
301,he89701,420.4657389322917,21.909411845773946,0.72061664
302,he89702,329.8477376302083,22.875457628448594,0.7364912
303,he89703,303.46624755859375,23.212853617678675,0.7043552
304,he89704,95.2442118326823,28.94275290952576,0.6961624
305,he89705,268.6800537109375,23.880999810777865,0.6898041
306,he89706,354.8240966796875,22.895526734949364,0.6882424
307,he89707,412.4469401041667,21.957269896261593,0.69222623
308,he89726,158.2618408203125,25.819537731589783,0.4912735
309,he89727,171.65045166015625,25.961626346702023,0.4665065
310,he89728,252.49334716796875,24.01553029073583,0.64345175
311,he89729,178.3112996419271,25.56137655241801,0.64337134
312,he89730,248.02034505208334,24.213418906909784,0.6688745
313,he89731,241.09454345703125,24.28896541885393,0.65712553
314,he89732,227.76094563802084,24.53134522919961,0.6490337
315,he89733,59.36650594075521,31.2464964822321,0.756291
316,he89756,310.5026448567708,23.493755593385867,0.7044594
317,he89757,274.5595296223958,24.004682820885222,0.69725066
318,he89758,247.68377685546875,24.363420515257637,0.7042554
319,he89759,308.3094889322917,23.29099725030332,0.7129887
320,he89760,392.3544514973958,22.112370870871064,0.7253649
321,he89761,193.9013671875,25.812045396033497,0.68874174
322,he89762,180.4736328125,25.64651917916445,0.6350326
323,he89781,179.4104207356771,25.541278675613803,0.51140845
324,he89782,216.5881551106771,24.710443154852943,0.6597054
325,he89783,149.80853271484375,26.209031542485434,0.6626821
326,he89784,218.01664225260416,24.900512683157885,0.6695407
327,he897,116.57440185546875,27.59749937221698,0.6121697
328,he89809,253.93684895833334,24.020466235466277,0.6770079
329,he89810,250.7385050455729,24.0009757107645,0.69766706
330,he89811,321.8739420572917,22.99595412784573,0.70300865
331,he89812,234.45857747395834,24.8880984026974,0.6953092
332,he89813,239.39697265625,24.88869361628219,0.70072204
333,he89814,362.430419921875,22.799796992105435,0.72191197
334,he89815,255.7588094075521,24.097779156096585,0.7379477
335,he89816,153.0616455078125,25.877081290295557,0.69646937
336,he89838,89.85007731119792,29.020724299414788,0.6884839
337,he89839,162.0096638997396,26.273253530673504,0.64796275
338,he89863,35.818522135416664,32.81725324327863,0.70462465
339,he89866,138.8045857747396,26.99581129746568,0.71880513
340,he89867,212.03802490234375,24.82046773189053,0.72010845
341,he89868,239.58561197916666,24.586422019506863,0.7535434
342,he89869,344.5964762369792,22.582663223074736,0.6785806
343,he89919,290.16278076171875,23.313930686870556,0.70979357
344,he89920,85.13010152180989,29.819210752111548,0.68179226
345,he89921,35.41877746582031,34.75802536816643,0.7617572
346,he89923,235.74072265625,24.067472980698874,0.71097594
347,he89974,328.12066650390625,23.109926743948172,0.7321623
348,he89975,291.4857991536458,23.547131081856634,0.7133656
349,he89976,428.7335205078125,21.740290878575543,0.7322921
350,he90026,317.0619710286458,23.181070662493248,0.72003275
351,he90027,337.54595947265625,22.889956617823923,0.7106946
352,he90028,342.4994710286458,22.765839912642033,0.70714885
353,he90029,403.3061930338542,22.055597290298614,0.7151053
354,he90030,250.58575439453125,24.266539832994983,0.6978834
355,he90031,355.687255859375,22.483662684569275,0.6620422
356,he90080,188.72322591145834,25.738134249794285,0.72937423
357,he90081,271.0646565755208,23.859623887527746,0.69067174
358,he90082,275.65952555338544,24.16111044208725,0.7309013
359,he90083,228.4769083658854,25.27445356912635,0.72233087
360,he90084,242.475830078125,24.52740492367889,0.704451
361,he90085,215.3781534830729,24.609899504266558,0.6855857
362,he90134,61.8630625406901,30.325662452613386,0.7457049
363,he90135,408.6351318359375,21.870161826245717,0.71337634
364,he90136,270.9617513020833,23.76508743541306,0.70806843
365,he90137,349.2842610677083,22.524002021944497,0.7344765
366,he925,35.99040730794271,32.5382532195233,0.67355984
367,he928,47.93316141764323,31.25824102877159,0.7082779
368,he933,29.243372599283855,34.786406765717246,0.74410504
369,he934,64.59227498372395,30.433301608466987,0.65681297
370,he94048,208.65313720703125,24.923146406672068,0.5298021
371,he94049,289.44960530598956,23.64184239726478,0.5497137
372,he94072,335.9420572916667,22.684728508722163,0.59559727
373,he94076,317.9990641276042,23.260241051320495,0.483418
374,he94077,386.1133626302083,22.34241378488214,0.49542394
375,he94078,303.08994547526044,23.386918339550363,0.46396062
376,he94100,303.0062255859375,23.19381684075551,0.54552585
377,he94101,463.969482421875,21.304012525276562,0.5480308
378,he94102,334.3563639322917,23.158464505367824,0.5988993
379,he94103,416.2840576171875,21.999363814307177,0.4599783
380,he94104,326.3289794921875,23.095878410779733,0.51069385
381,he94105,147.33344523111978,26.67812341799713,0.5486217
382,he94106,166.94744873046875,25.77599806846411,0.64521
383,he94127,438.8069254557292,21.521408946351,0.54342484
384,he94128,432.123291015625,21.768700220738047,0.48911622
385,he94129,394.5313313802083,22.325034581436682,0.5275237
386,he94130,316.4270833333333,23.090897147416186,0.54947263
387,he94132,146.3300577799479,26.30582389324119,0.45592198
388,he94133,93.21009318033855,28.216748236723536,0.57782173
389,he94134,160.12554931640625,25.791555533809753,0.6712518
390,he94155,469.6051025390625,21.48512118394226,0.5654504
391,he94156,546.9532063802084,20.735762935977675,0.5217248
392,he94157,329.3461507161458,23.01967943127865,0.58687097
393,he94158,241.46771240234375,24.132565456862174,0.57556933
394,he94159,186.33243815104166,25.190906852723952,0.5884893
395,he94160,180.066650390625,25.607284797294753,0.5705988
396,he94183,204.5789591471354,25.205795723022703,0.53793097
397,he94184,267.1781412760417,23.96116808913363,0.5769678
398,he94185,178.03350830078125,25.720362121675752,0.6177673
399,he94186,165.00163777669272,25.917507474474064,0.59473926
400,he94187,190.0995076497396,25.361139853320694,0.5498077
401,he94188,126.31088256835938,27.23703937804523,0.40743768
402,he94210,54.48367818196615,30.96007850026066,0.71452457
403,he94211,85.48732503255208,29.001166624605744,0.68855256
404,he94214,119.60831705729167,27.874899174480845,0.6428389
405,he94215,174.9902140299479,25.644747137041165,0.46849284
406,he94216,180.7757771809896,25.308986059792854,0.6761098
407,he94235,232.08270263671875,24.292252084791368,0.6813474
408,he94236,105.94046020507812,27.685402296614974,0.7182823
409,he94237,87.01751708984375,28.567993405677736,0.70561534
410,he94238,38.40095011393229,32.98883788584555,0.73471355
411,he94239,48.75761922200521,31.586197893366435,0.72275084
412,he94240,72.22752380371094,29.656610113671995,0.6312172
413,he94241,173.2412109375,25.781969268321628,0.5829906
414,he94242,193.08707682291666,25.436401751191564,0.5983544
415,he94264,32.55803426106771,33.41365412038209,0.73629874
416,he94265,54.33229064941406,31.040599734945538,0.67471725
417,he94266,39.8614756266276,31.938555255392252,0.7028385
418,he94268,43.942647298177086,32.55325476936579,0.63062906
419,he94269,112.7504374186198,27.703763446175888,0.6926492
420,he94270,187.23388671875,25.173653153593143,0.6773066
421,he94292,63.92039489746094,29.99827844128237,0.62529415
422,he94293,45.09558614095052,31.449908105171364,0.6945996
423,he94294,69.23722330729167,29.712137106939004,0.6028748
424,he94295,78.52274068196614,28.89445457453077,0.66247797
425,he94296,80.94882202148438,28.800180221665883,0.6939173
426,he94318,37.07622782389323,33.64889451287486,0.79220456
427,he94319,163.1041463216146,25.7509880687859,0.53678584
428,he94320,61.69269816080729,30.311179067710672,0.572815
429,he94321,82.90766906738281,28.83665762090913,0.5902237
430,he94322,78.87298075358073,28.911941350543277,0.6029044
431,he94323,47.16169738769531,31.690976374236037,0.6799796
432,he94345,95.62197875976562,28.587676865643893,0.6764452
433,he94346,105.19246419270833,27.944667938011882,0.6605192
434,he94347,109.2713623046875,27.8454868467964,0.4744461
435,he94349,61.700581868489586,30.161227576548654,0.50600976
436,he94350,138.0949910481771,26.71098185568158,0.65212363
437,he94368,579.5489501953125,20.13074358861608,0.6473149
438,he94373,85.25612386067708,28.893426805837944,0.6977661
439,he94374,102.07657877604167,28.462638271939195,0.6147048
440,he94375,63.37196350097656,30.152758416826018,0.62942594
441,he94376,46.3873291015625,31.826846045455998,0.56731296
442,he94399,138.77935791015625,27.098013094067408,0.69506246
443,he94400,472.8514811197917,21.019756523918286,0.646005
444,he94401,118.5078125,27.387082383885584,0.65756875
445,he94426,173.31890869140625,25.449648907233282,0.6759739
446,he94448,326.9875895182292,22.869640460075455,0.60875416
447,he94475,526.4575602213541,20.74659201433347,0.64559555
448,he94476,127.64459228515625,27.570773714517223,0.71103877
449,he94480,330.3689778645833,22.851435329345296,0.64694554
450,he94503,454.3182779947917,21.244870272095774,0.6728068
451,he94504,96.06756591796875,28.578030207003337,0.7080056
452,he94505,96.8249003092448,29.557227845337355,0.7130645
453,he94528,151.90280151367188,26.240347120770483,0.639666
454,he94529,242.327880859375,24.45127868237072,0.6406732
455,he94531,147.72024536132812,26.420019433851657,0.6729884
456,he94532,230.1518758138021,24.49919008118648,0.67734987
457,he94533,285.93288167317706,23.460342378802007,0.70113915
458,he94557,211.46722412109375,25.037805549873244,0.6752164
459,he94558,62.51897176106771,30.874846694065052,0.6964477
460,he94560,132.7748819986979,26.854286019786766,0.76147366
461,he94583,204.76458740234375,24.63052532617815,0.7017166
462,he94584,205.19596354166666,25.13919929337426,0.6848572
463,he94585,111.92631022135417,27.783490754565484,0.73479253
464,he94587,284.1990152994792,23.643330085748346,0.67398757
465,he94640,195.002197265625,24.918910827614923,0.7016344
466,he94666,152.4773152669271,26.05643190912495,0.5979051
467,he94691,135.19464111328125,27.105069232099723,0.70307
468,he94692,272.89113362630206,23.393113919740127,0.6845208
469,he95035,263.3427734375,23.779750168360483,0.60436946
470,he95060,332.97532145182294,22.662532519964643,0.6359036
471,he95082,116.68902587890625,27.520151186241257,0.68185073
472,he95083,195.47701009114584,25.659006023548976,0.6265807
473,he95129,279.0211995442708,24.22648724934661,0.6788967
474,he95130,227.68695068359375,24.78206317648781,0.6480866
475,he95152,466.2640380859375,21.273114053838185,0.67122346
476,he95179,424.2178141276042,21.838154556160525,0.6342744
477,he95200,329.8067626953125,22.74278652618257,0.60818857
478,he95202,49.70308939615885,31.97648737017549,0.7545085
479,he95203,365.055908203125,22.42053755294772,0.6219999
480,he95225,325.64296468098956,22.697298538243473,0.65762407
481,he95226,256.7828369140625,24.04874255722561,0.6645052
482,he95227,322.48647054036456,23.1842310013616,0.6597858
483,he95228,156.8016153971354,25.93681280975027,0.649271
484,he95251,427.8165283203125,21.75454909887028,0.6212139
485,he95252,177.35115559895834,26.342806619933672,0.7140198
486,he95294,173.53955078125,26.059178417903006,0.66481614
487,he95314,88.34478759765625,28.343716303175025,0.56349593
488,he95315,41.34397888183594,32.248106634493965,0.6950855
489,he95316,100.1583760579427,27.689116508497467,0.6563013
490,he95317,423.7007242838542,21.593478510185808,0.64628893
491,he95318,131.9445597330729,28.079448501262544,0.7165943
492,he95319,115.2493387858073,27.637499336828803,0.6519995
493,he95338,65.90962727864583,30.113326275929882,0.3835058
