,image,MSE,PSNR,SSIM
498,he95361,137.9114786783854,26.7405750440069,0.61856884
499,he95362,70.63226318359375,29.788193217743334,0.4864936
500,he95363,54.42413838704427,30.72945904378749,0.5330449
501,he95364,266.0778401692708,23.59886361268223,0.48879603
502,he95365,132.59944661458334,26.9055275942131,0.5438905
503,he95366,201.1482137044271,24.962857764838674,0.7360964
504,he95385,41.99060567220052,32.096371575953526,0.6139035
505,he95386,82.88723754882812,28.934959323313333,0.64233524
506,he95387,65.57086181640625,30.493021161115934,0.66827565
507,he95388,62.5248057047526,30.344799348259738,0.48969543
508,he95389,85.02004496256511,28.931306406627357,0.66868025
509,he95390,44.743754069010414,32.498966511561036,0.74496084
510,he95408,236.1083984375,24.0882758273883,0.5969076
511,he95409,62.40490214029948,30.75037091887536,0.5510213
512,he95410,65.85591125488281,30.238032970569513,0.53593034
513,he95411,66.83351643880208,29.78755023832001,0.6382525
514,he95412,74.17493184407552,29.307770739448475,0.5989506
515,he95413,60.53776550292969,30.213568895130095,0.67628
516,he95432,169.7444864908854,25.89968960800639,0.59248304
517,he95433,128.7772216796875,27.187998307572073,0.435407
518,he95434,60.26386515299479,30.686136528173172,0.50502586
519,he95436,56.27176411946615,30.72987707363843,0.62498474
520,he95437,41.4543711344401,31.920707800568188,0.6651204
521,he95438,17.047897338867188,35.975383400524755,0.72650594
522,he95441,217.65214029947916,24.991283513703433,0.648032
523,he95456,178.7675984700521,25.54404736409915,0.5257966
524,he95457,192.13203938802084,25.205047988179086,0.47713402
525,he95458,180.7425333658854,25.62863901372439,0.4178859
526,he95459,83.99133809407552,29.197659736526028,0.5031716
527,he95460,62.88994344075521,30.624368378256477,0.64911014
528,he95461,64.62155151367188,29.91331289839586,0.6396115
529,he95462,80.33554585774739,29.642927058774426,0.7139902
530,he95463,80.22172037760417,28.988896713050615,0.69289273
531,he95480,161.4598388671875,26.22134770314441,0.48453975
532,he95481,146.18375651041666,26.493743726924723,0.51915544
533,he95483,118.4664815266927,27.50765539236605,0.61007816
534,he95484,158.1474609375,26.073099226570932,0.5409088
535,he95485,82.1680908203125,29.262923057057133,0.60294074
536,he95487,151.75276692708334,26.207560918338885,0.62796754
537,he95504,197.26057942708334,25.135156025999287,0.5184912
538,he95505,133.5396931966146,27.180000413421553,0.45207855
539,he95506,160.95024617513022,25.964248745570675,0.57765216
540,he95507,202.29667154947916,25.395178164260134,0.5738332
541,he95508,251.6932373046875,24.08799943667249,0.5657204
542,he95509,210.97794596354166,25.195924713432476,0.5575793
543,he95510,144.14755249023438,26.68513563945398,0.611924
544,he95528,302.9656982421875,23.076446540532125,0.59637797
545,he95529,116.2941182454427,27.67686194506851,0.63086075
546,he95530,208.44866943359375,24.918689415147412,0.50145584
547,he95531,218.34370930989584,24.954532442628686,0.56310207
548,he95532,188.0187784830729,25.66388743943683,0.6014479
549,he95533,462.7218424479167,21.378790184919833,0.49847016
550,he95534,404.7591552734375,22.364694869403344,0.53955823
551,he95553,141.10978190104166,26.658499831878274,0.6082957
552,he95554,108.62953694661458,28.159912778749163,0.4702892
553,he95556,258.38525390625,24.11950893775206,0.56721526
554,he95557,315.24049886067706,23.268978148446728,0.50246257
555,he95558,335.5782063802083,23.158979124617673,0.49152043
556,he95559,349.1832682291667,22.73931258408794,0.5542188
557,he95578,294.6187337239583,23.554006865729345,0.51885444
558,he95579,318.12493896484375,23.015225491180487,0.4679294
559,he95580,412.6542561848958,21.950809699328136,0.43695533
560,he95581,294.69765218098956,23.7567370588362,0.6027139
561,he95582,403.0530192057292,21.997175455858585,0.53320724
562,he95583,353.177490234375,22.502368583298388,0.5367256
563,he95602,353.4505615234375,22.865551781995237,0.48206758
564,he95603,345.3155924479167,22.807610815944933,0.5341195
565,he95604,274.78277587890625,23.835874167422368,0.5098484
566,he95608,349.8547770182292,22.472436710524054,0.58504695
567,he95628,333.31874593098956,22.87290469743543,0.5651341
568,he95629,234.2609659830729,24.51131447431468,0.5579533
569,he95906,226.81290690104166,24.479652939827936,0.5604653
570,he95907,271.8832194010417,23.51329346884553,0.48898444
571,he95926,243.41259765625,24.367770267997688,0.57378894
572,he95927,281.22955322265625,23.495879432814597,0.46276256
573,he95928,236.12137858072916,24.391534248529723,0.5654474
574,he95929,139.3626708984375,27.13355383514671,0.5185353
575,he95930,118.26420084635417,27.37911737772839,0.6357098
576,he95931,315.1776123046875,23.03280810562611,0.6133791
577,he95946,277.7315673828125,23.83893377827637,0.46084407
578,he95947,295.77301025390625,23.451873621412112,0.5690846
579,he95948,303.1522216796875,23.350804414833128,0.56800467
580,he95949,260.2245279947917,24.015058120130153,0.49559388
581,he95950,204.5009969075521,24.95499649122103,0.6411036
582,he95951,123.88238525390625,27.12882173249401,0.49540308
583,he95952,71.63511657714844,29.419296798106785,0.62973446
584,he95968,267.84128824869794,23.758267542643743,0.6199143
585,he95969,288.49070231119794,23.5048342149623,0.5611175
586,he95970,273.7742106119792,23.747259209208572,0.5265506
587,he95971,154.69945271809897,26.51622700322292,0.56339866
588,he95972,169.47945149739584,25.87398559900015,0.5651874
589,he95973,172.3743693033854,25.747269285859264,0.5452153
590,he95974,147.65887451171875,26.344991396359966,0.53703445
591,he95975,106.23978678385417,28.085346521345475,0.568668
592,he95992,262.835205078125,23.95542024576389,0.5381612
593,he95993,204.861083984375,25.07605888028489,0.5766218
594,he95996,97.14890543619792,28.125286982937418,0.580825
595,he95997,169.26497395833334,25.962479387837632,0.55974656
596,he96014,107.32877604166667,28.234584975508803,0.58596826
597,he96015,123.09389241536458,27.186086884338426,0.6017862
598,he96019,181.18965657552084,25.690919703217144,0.44804844
599,he96020,139.9333292643229,26.477055021690717,0.6167219
600,he96036,137.89542643229166,26.859328859790384,0.66842633
601,he96037,64.78072102864583,29.777252740960407,0.64619666
602,he96038,58.72628275553385,30.628681899893703,0.62464976
603,he96039,65.45823160807292,29.926777476600094,0.6136119
604,he96040,169.76338704427084,25.65604989427004,0.56571835
605,he96041,181.79972330729166,25.69310118395218,0.58952737
606,he96042,103.8651123046875,28.38692283067306,0.62682307
607,he96057,90.69793701171875,28.418717836877082,0.6231873
608,he96059,36.68952433268229,32.29800325268166,0.6498006
609,he96060,70.54660542805989,29.34824867607789,0.5903585
610,he96061,42.500101725260414,31.991274372757278,0.5352169
611,he96062,58.495361328125,30.536637448481166,0.48583546
612,he96063,100.61002604166667,28.012356849956653,0.5597505
613,he96064,176.71856689453125,25.463311267608788,0.6723747
614,he96080,30.58257548014323,33.31024431347168,0.6480749
615,he96081,33.43218994140625,33.0458932568407,0.6713748
616,he96082,53.2396240234375,30.74274535390304,0.68553394
617,he96083,61.126688639322914,29.974204843696445,0.6102522
618,he96084,45.25743611653646,31.807843895843067,0.547002
619,he96085,158.19697062174478,25.93031399156633,0.6696014
620,he96086,253.6806437174479,24.067119396745795,0.66411424
621,he96103,39.67058817545573,32.11703633621797,0.6535679
622,he96104,62.86384073893229,30.01690576954232,0.5783426
623,he96105,79.1583964029948,29.285872568699617,0.5599761
624,he96106,80.263427734375,29.160262791236057,0.5363002
625,he96107,47.06415303548177,31.75326730979661,0.6686676
626,he96108,62.48651631673177,30.5332533918642,0.6489571
627,he96125,84.94954427083333,28.476525098104425,0.6153002
628,he96126,101.28802490234375,28.09622609659904,0.51915014
629,he96127,83.91591898600261,29.119841870792435,0.43280974
630,he96128,92.49432373046875,28.323595623432784,0.42277804
631,he96129,88.22715250651042,28.811866432681043,0.56539196
632,he96130,157.86384073893228,26.115718454408686,0.6738538
633,he96147,81.04074605305989,28.885095930963814,0.5949134
634,he96148,144.04603068033853,26.509350217712363,0.51831627
635,he96149,244.78279622395834,24.189886006802865,0.46545348
636,he96150,109.17484537760417,27.96918013378644,0.34220514
637,he96151,89.0239969889323,28.470212382501362,0.33230257
638,he96168,85.02901204427083,28.74946681356495,0.6759691
639,he96170,111.79844156901042,27.41011775996067,0.5993033
640,he96171,165.88818359375,25.91102314971057,0.52906317
641,he96172,165.45506795247397,25.8815765715558,0.48527542
642,he96173,65.02634175618489,30.16573370138702,0.5076911
643,he96186,120.37483723958333,27.50555497168737,0.7682107
644,he96191,162.88885498046875,26.36947575801479,0.70008343
645,he96192,135.99703979492188,26.610173864190116,0.6918917
646,he96212,97.32566324869792,28.02489051861473,0.6709459
647,he96213,150.4277140299479,26.389817971451507,0.68629473
648,he9624,243.65572102864584,24.13516616078814,0.68166
649,he96252,103.70052083333333,28.0959006831053,0.6784536
650,he96257,156.6867879231771,25.968390524576947,0.72936136
651,he9625,137.1406046549479,26.765437870638777,0.6420393
652,he96274,102.406982421875,28.321748075861404,0.6363674
653,he96275,55.13463846842448,30.66509382478592,0.6899596
654,he9627,196.3665771484375,25.33087711647695,0.7076878
655,he9628,142.51507568359375,27.181611969099727,0.7358218
656,he96296,101.15525309244792,28.03924218107477,0.7303
657,he96298,69.61984252929688,29.412334344764083,0.6843597
658,he96300,107.7728271484375,27.67232569557855,0.7824196
659,he96319,126.45371500651042,27.13857110188954,0.7744439
660,he96342,45.922383626302086,31.642397256101944,0.7515008
661,he96363,69.13939921061198,29.90365405327905,0.7646558
662,he96364,57.7608642578125,30.376629441748438,0.71440643
663,he96365,58.451619466145836,30.354258528186016,0.6220773
664,he96366,111.9791768391927,27.523408024405683,0.7467625
665,he96384,75.61653137207031,29.205264999315897,0.73537683
666,he96387,59.264302571614586,30.433268953402496,0.7717599
667,he96388,78.01134745279948,29.03421979093389,0.72017175
668,he96409,73.50270080566406,29.54525467695333,0.7309923
669,he96452,74.84348551432292,29.632567967927223,0.7015114
670,he9674,180.8309326171875,25.511641629008352,0.7044408
671,he9675,231.545654296875,24.395505388426542,0.7055717
672,he9676,190.60921223958334,25.47863671994338,0.65857625
673,he9678,266.93308512369794,24.10871024937899,0.6897785
674,he9679,295.42628987630206,23.37202970419027,0.64799803
675,he9681,88.71445719401042,28.55909456757526,0.58718383
676,he96997,569.6003011067709,20.374482721236667,0.66747284
677,he96998,526.7186279296875,20.886429772327723,0.6723361
678,he96999,413.8423665364583,22.0696775987617,0.5852911
679,he97000,365.6555582682292,22.478972440388535,0.6929485
680,he97062,477.6903076171875,21.32477118412949,0.690902
681,he97063,509.2239583333333,21.11134956726059,0.6753296
682,he97064,542.9239095052084,20.760282874948842,0.6612114
683,he97065,427.8056640625,21.873043436607794,0.7059126
684,he97066,562.1082763671875,20.723989304705306,0.6863877
685,he97067,490.749267578125,21.33293129420817,0.7085294
686,he97068,377.8568115234375,22.41799266452994,0.7183507
687,he97129,585.1776529947916,20.450369343220846,0.6880854
688,he97130,523.4053955078125,21.069466248993237,0.6985244
689,he97131,566.7600911458334,20.612335086214294,0.6868194
690,he97132,404.4003092447917,22.094022716340163,0.76033926
691,he97133,422.3687337239583,22.036556440981112,0.7271879
692,he97134,379.0498860677083,22.498895759650523,0.7298379
693,he97135,287.82305908203125,23.556419708550788,0.74968356
694,he97198,318.7491861979167,23.53959288870236,0.7360013
695,he97199,385.3184814453125,22.520673557862764,0.828679
696,he97200,389.7427978515625,22.175740139361263,0.7742939
697,he97201,256.366455078125,24.083536255823006,0.7700489
698,he9724,62.61651611328125,30.12119008725663,0.72471553
699,he9725,111.62791951497395,27.5261330998905,0.75208974
700,he9726,188.19258626302084,25.198498565244734,0.701406
701,he9727,181.57491048177084,25.397694886907942,0.68771964
702,he9728,122.48221842447917,27.271692392861155,0.7043912
703,he9729,130.98403930664062,26.944626748694084,0.69777673
704,he9730,145.31343587239584,26.73057717358241,0.7021062
705,he9731,333.47747802734375,22.666400484485976,0.6415836
706,he9732,259.08477783203125,23.92502440675824,0.6761549
707,he9733,138.64404296875,26.75856496427177,0.52784914
708,he97674,777.72900390625,19.229921574893616,0.63561374
709,he97675,689.6268717447916,19.819442734188453,0.694454
710,he97676,725.739013671875,19.584567562233904,0.68972355
711,he97741,519.8304443359375,21.165239606019078,0.65625113
712,he97742,587.0806477864584,20.47195664558053,0.68473953
713,he97743,434.6641031901042,21.81449718923181,0.69557047
714,he9774,156.34475708007812,26.08932132361906,0.73639256
715,he9775,51.97564188639323,31.034773687305055,0.68725437
716,he9776,158.5067342122396,25.75258976146535,0.7320676
717,he9777,148.41766357421875,26.475800427372057,0.714268
718,he9778,155.488037109375,26.121739808487632,0.7084754
719,he97799,655.2919108072916,19.841862885008766,0.6758768
720,he9779,98.91405232747395,27.804057122057962,0.73308593
721,he97800,541.1739908854166,20.647523887622583,0.68721837
722,he97806,306.83042399088544,23.169525788101577,0.79342407
723,he97807,336.9056803385417,22.979642906693805,0.71913046
724,he97808,749.8853352864584,19.36159238423732,0.65671545
725,he97809,559.78759765625,20.70363713877526,0.66819906
726,he9780,43.92639668782552,32.03733094422349,0.7101547
727,he97810,438.546142578125,21.632085575993493,0.6970982
728,he9781,221.36771647135416,24.961088575615538,0.7150664
729,he9782,198.01171875,25.37753784270235,0.7168977
730,he9783,220.15152994791666,24.98784957468894,0.71114665
731,he97865,416.8092041015625,21.87490206693816,0.71524906
732,he97866,453.5449625651042,21.744215821252585,0.68030596
733,he97867,416.258056640625,22.17904934444709,0.6752596
734,he97868,530.3477783203125,20.975300173119113,0.69652206
735,he97875,686.3561197916666,19.78370774010042,0.6575504
736,he97876,465.743408203125,21.447206962317722,0.71406525
737,he97931,340.1624755859375,22.76194130621144,0.7328534
738,he97932,405.5304361979167,22.206235374413353,0.7480648
739,he97933,438.7074788411458,21.850458055278487,0.69200516
740,he97934,464.2596842447917,21.5248055730913,0.6937302
741,he97935,644.322265625,20.083033090920786,0.70294577
742,he97938,310.1810302734375,22.94265427264975,0.746371
743,he97939,303.0101725260417,23.741284777908778,0.75601697
744,he97946,161.10910034179688,25.93060586017596,0.48438445
745,he97947,279.6075846354167,23.415695279035003,0.55525213
746,he97948,495.7146809895833,21.04485253425426,0.55591625
747,he97949,544.5649820963541,20.500040961317545,0.48504916
748,he97950,239.70463053385416,24.231625008495076,0.3413813
749,he97998,573.0614827473959,20.57779556715362,0.7570434
750,he97999,399.6416015625,22.228751660467402,0.7331838
751,he98000,492.1923014322917,21.29087242778921,0.6631684
752,he98001,339.96099853515625,22.8870611075252,0.71002823
753,he98002,491.3560384114583,21.300063212885853,0.7004941
754,he98004,376.6456705729167,22.110880013802834,0.70262724
755,he98005,472.0889485677083,21.40994487750126,0.6936486
756,he98006,695.5729166666666,19.768752735309686,0.69568723
757,he98013,174.42683919270834,25.711298633716243,0.4359235
758,he98014,184.0748087565104,25.419239110961186,0.35543963
759,he98015,258.7312825520833,24.05222251984728,0.40689242
760,he98016,410.5310872395833,21.85538085722945,0.44006386
761,he98017,239.48433430989584,24.376555729627775,0.30519766
762,he98018,276.2884114583333,23.589982298937755,0.38601685
763,he98038,319.51682535807294,23.24619115489544,0.71960515
764,he98039,479.824951171875,21.437595638334237,0.6948228
765,he98040,515.0472819010416,21.081991005309675,0.6749484
766,he98041,516.9361165364584,21.00115306883188,0.6986794
767,he98064,362.1471354166667,22.619224874188298,0.7528263
768,he98065,561.150634765625,20.74820827109687,0.76120573
769,he98066,426.9585367838542,21.881992119867775,0.7178965
770,he98067,515.6541341145834,21.007060415967985,0.62930673
771,he98068,346.27685546875,22.858932069216138,0.70844096
772,he98070,230.513671875,24.54187689209715,0.76280093
773,he98071,491.163818359375,21.230787197400765,0.71770066
774,he98072,549.536376953125,20.762715629260093,0.70225734
775,he98073,543.4783935546875,20.930882114091993,0.6945782
776,he98074,604.4059244791666,20.37250933468416,0.7396067
777,he98080,186.55548095703125,25.45998408124771,0.41640273
778,he98081,160.03180948893228,26.13122928998937,0.32116115
779,he98082,161.8102823893229,26.050588203582844,0.25699094
780,he98083,181.55562337239584,25.46799220810676,0.2593842
781,he98084,153.3101806640625,26.330485755577474,0.2717347
782,he98085,292.6563313802083,23.32563453230145,0.3845531
783,he98105,493.9564615885417,21.375181572357,0.72501165
784,he98106,579.790283203125,20.537547556267835,0.71359617
785,he98107,602.694580078125,20.320419740064093,0.6759984
786,he98108,531.2793782552084,20.954577969608156,0.67894095
787,he98130,248.13566080729166,24.29808815627333,0.75809026
788,he98131,359.4809163411458,22.639558114998984,0.7600696
789,he98132,465.7147623697917,21.555198794100015,0.7383273
790,he98133,412.2559407552083,22.073292292143627,0.70697397
791,he98134,469.1885172526042,21.446447886194065,0.6559914
792,he98135,391.874755859375,22.317813143205466,0.6988519
793,he98137,393.8792724609375,22.17324055857789,0.7226715
794,he98138,455.306396484375,21.762254975005447,0.72058076
795,he98139,454.1055908203125,21.646087360239914,0.71408683
796,he98140,310.5620524088542,23.188290092416942,0.7330937
797,he98146,169.17269897460938,25.877153859706908,0.42850128
798,he98147,173.0293172200521,25.940480251837535,0.30199003
799,he98148,122.64061482747395,27.39701060717939,0.29616752
800,he98149,145.1045939127604,26.402117171768765,0.29091528
801,he98150,154.50822957356772,26.233686474295197,0.2865928
802,he98151,123.32063802083333,27.219009484312167,0.27202427
803,he98152,124.43516031901042,27.247835004070588,0.26342884
804,he98153,371.1478678385417,22.278608108471577,0.5602762
805,he98168,281.658447265625,23.886389074906052,0.7469035
806,he98169,601.2738850911459,20.239894048782837,0.7659874
807,he98170,745.4200846354166,19.39455901592868,0.7532954
808,he98171,651.950439453125,20.155408995558144,0.73084354
809,he98172,597.622802734375,20.55002954437128,0.6896155
810,he98173,544.6031901041666,20.880907332314127,0.70864844
811,he98174,512.7798258463541,21.072192314813613,0.67379683
812,he98175,468.494140625,21.49274799144282,0.689308
813,he98176,213.6392618815104,24.99349622714281,0.71071094
814,he98198,369.1545817057292,22.395528104879023,0.7633238
815,he98200,402.6761474609375,22.151128918168418,0.71919507
816,he98201,420.8551432291667,22.124783261192587,0.6920419
817,he98202,366.7504069010417,22.513632663903124,0.7382695
818,he98204,373.0743001302083,22.484217721528204,0.7492047
819,he98205,474.0215250651042,21.402827965958167,0.73224276
820,he98213,173.84261067708334,26.329057021817903,0.3629004
821,he98214,162.22612508138022,26.06447240118233,0.2860146
822,he98215,145.3333740234375,26.58292052253399,0.27271417
823,he98216,137.8187052408854,26.812799329313272,0.26711336
824,he98217,158.77783203125,26.119451369295522,0.2974581
825,he98218,110.19863891601562,27.73737690004389,0.3044552
826,he98219,126.88199869791667,27.06734988377903,0.29435173
827,he98220,436.7157389322917,21.642193842069304,0.58267117
828,he98235,579.7308349609375,20.428866765558663,0.71778816
829,he98236,699.9337565104166,19.761228521283595,0.6773414
830,he98237,622.2869059244791,20.37304413070972,0.6791265
831,he98238,547.2427571614584,20.771119302543614,0.7034414
832,he98239,527.7306315104166,20.84310094841603,0.74823356
833,he98240,498.2703043619792,21.224324054176886,0.67430276
834,he98241,519.4601236979166,20.920950198661693,0.67040634
835,he98242,476.4115397135417,21.381623706028442,0.69955033
836,he98243,493.1620279947917,21.26303233423911,0.7024675
837,he9825,391.6947428385417,22.012140086609033,0.6430903
838,he98265,356.87939453125,22.85925962624748,0.7713163
839,he98266,424.4815673828125,21.92246652088435,0.7214168
840,he98267,358.0416666666667,22.592724568840637,0.72632504
841,he98268,503.3517252604167,21.21074637129182,0.6973026
842,he98269,313.4561360677083,23.317758018729762,0.76146203
843,he9826,79.68835957845052,29.497247310571133,0.69269323
844,he98270,350.7001139322917,22.638461953890264,0.7189782
845,he98272,291.689208984375,23.193765812068467,0.72058153
846,he98276,330.13336181640625,22.726140554577327,0.70841193
847,he98277,367.9393717447917,22.234104702268525,0.71527004
848,he9827,121.70424397786458,26.92740087484868,0.69163793
849,he98280,117.023681640625,27.65345189215755,0.34282684
850,he98281,162.7984619140625,26.413290518182407,0.2855419
851,he98282,180.98343912760416,25.57232882356237,0.25216195
852,he98283,205.7528076171875,25.03979848810808,0.31718042
853,he98284,193.7573445638021,25.127660866113956,0.29050145
854,he98285,121.68515014648438,27.52518794825025,0.3141799
855,he98286,164.2841796875,26.034616614316832,0.28494418
856,he98287,284.9080810546875,24.001221011790644,0.48349643
857,he9828,204.95353190104166,24.8666717322589,0.6788244
858,he9829,156.97838338216147,26.013408866216693,0.7201781
859,he98301,759.8109537760416,19.44724836181419,0.66997266
860,he98302,596.2271728515625,20.437240878141925,0.6775263
861,he98303,471.3815511067708,21.44502934687153,0.68787736
862,he98304,593.8531901041666,20.379420559047325,0.6856837
863,he98305,577.7674560546875,20.5511341178517,0.7451919
864,he98306,530.4385986328125,20.98444033986162,0.7538158
865,he98307,531.6516520182291,20.988341222844284,0.728764
866,he98308,499.87646484375,21.196698969439964,0.6776876
867,he98309,455.8535563151042,21.587594344171176,0.7061782
868,he98310,564.99609375,20.507592195415235,0.7220652
869,he98311,480.6473795572917,21.438244455372008,0.7287531
870,he98312,331.4501953125,22.943014295351585,0.7326276
871,he9831,78.16699727376302,29.81001428928696,0.7491649
872,he9832,198.3909708658854,25.416548832775465,0.6921893
873,he98330,395.2460123697917,22.117228156744396,0.7540384
874,he98332,363.7251790364583,22.612837107435357,0.73861575
875,he98333,449.9187418619792,21.610777894949184,0.7010954
876,he98334,324.7716471354167,23.076432881751604,0.7247518
877,he98335,443.1936848958333,21.701541719250837,0.71012044
878,he98336,327.23642985026044,23.16608794966152,0.7525716
879,he98337,487.6317952473958,21.341297734382824,0.71907854
880,he9833,202.2122802734375,25.122631710005226,0.69693464
881,he98347,169.63726806640625,25.892746113053462,0.59310883
882,he98348,209.0656941731771,24.62800600100644,0.45966458
883,he98349,185.7680867513021,25.48232790272212,0.37372264
884,he9834,219.00494384765625,24.935976744700167,0.6994807
885,he98350,198.4494425455729,25.294683011725937,0.3364226
886,he98351,215.3131103515625,24.62658985525936,0.32072923
887,he98352,140.99664306640625,26.56913107411553,0.37272975
888,he98353,196.0730183919271,25.211522712664937,0.3097871
889,he98354,248.49078369140625,24.4779705545877,0.38265395
890,he98368,486.7730305989583,21.389768778575537,0.71242017
891,he98369,575.7727864583334,20.54651454868629,0.68544143
892,he98370,537.8168131510416,20.884016681940004,0.6584656
893,he98371,552.3800455729166,20.8579308162695,0.6979429
894,he98372,591.1359456380209,20.540078384952608,0.75540334
895,he98373,562.1969401041666,20.71721179671073,0.706934
896,he98374,475.80517578125,21.403119648980624,0.67815304
897,he98375,508.3306070963542,21.153154818598058,0.6733791
898,he98377,451.9024251302083,21.587961283477064,0.7141598
899,he98378,613.1434733072916,20.24366602816611,0.72284514
900,he98379,361.1370442708333,22.53847307911633,0.73886824
901,he98397,240.6948038736979,24.494644221215633,0.731533
902,he98399,325.760986328125,23.062360693511327,0.71033007
903,he98400,446.0404459635417,21.643962189290498,0.69090754
904,he98401,331.834716796875,23.024700692383796,0.7353349
905,he98402,471.8897298177083,21.465868602027825,0.7116398
906,he98403,378.8056640625,22.53007166542487,0.75488645
907,he98404,428.1711018880208,21.862806211851375,0.72481626
908,he98415,211.67572021484375,24.899148428260297,0.688531
909,he98416,41.90113321940104,32.08945180387198,0.6672966
910,he98417,115.06850179036458,27.807583893721855,0.55761033
911,he98418,186.0684814453125,25.425423272391416,0.41150168
912,he98419,250.86759440104166,24.15188147364269,0.39301738
913,he98420,285.9493408203125,23.764394392167564,0.39693913
914,he98421,328.1278889973958,23.05869126017923,0.38286865
915,he98422,548.6190999348959,20.532878348401656,0.534839
916,he98436,602.1252848307291,20.30088269555691,0.67464226
917,he98437,478.25927734375,21.365459633241155,0.66116434
918,he98438,536.3773193359375,20.894969818393434,0.67660713
919,he98439,556.9288736979166,20.75545346706656,0.7230683
920,he98440,570.5994873046875,20.607845045132738,0.6903313
921,he98441,495.5813395182292,21.348152080353913,0.70026803
922,he98442,533.5577392578125,20.872430249318207,0.682326
923,he98443,529.1819254557291,20.947826177624044,0.68614966
924,he98444,583.635986328125,20.59728822764476,0.6849554
925,he98445,607.8080647786459,20.27034335099348,0.7021613
926,he98446,453.2110188802083,21.408518193852135,0.7492826
927,he98466,424.6551513671875,21.83202657481141,0.6981368
928,he98467,494.783935546875,21.247751651765668,0.6991399
929,he98468,402.8607177734375,22.134206929810112,0.71392876
930,he98469,452.5772298177083,21.606288291682354,0.7051198
931,he98470,270.70823160807294,23.968920829006272,0.77686787
932,he98482,673.8866373697916,19.766306051484374,0.66766065
933,he98483,272.8192952473958,23.778478702021232,0.69822806
934,he98484,165.4900105794271,26.57154428549704,0.70962054
935,he98485,121.64335123697917,28.11601623982486,0.67537254
936,he98486,185.53692626953125,25.7579486120701,0.59191173
937,he98487,394.1973876953125,22.621036556475957,0.4155495
938,he98488,190.1156005859375,25.4905700440613,0.34758535
939,he98489,259.35646565755206,24.220852125704035,0.44490346
940,he98504,527.1294352213541,20.822637946720835,0.6950577
941,he98505,619.7465006510416,20.177551017405424,0.6671577
942,he98506,425.8053385416667,21.852365743883816,0.7108207
943,he98507,611.6212565104166,20.2050256208097,0.6716122
944,he98508,544.2987060546875,20.817660494430147,0.707726
945,he98509,638.5692952473959,20.15962799919144,0.7167366
946,he98510,671.3774820963541,19.8306293245326,0.7379904
947,he98511,629.1159261067709,20.28282952172409,0.7289261
948,he98512,503.7623697916667,21.05773803817047,0.73277634
949,he98548,488.0282796223958,21.24101259778044,0.64961195
950,he98549,630.5602620442709,20.065278302011006,0.6280133
951,he98550,516.557861328125,21.013790707322254,0.65453595
952,he98551,602.0097249348959,20.390902506659508,0.67390996
953,he98552,644.1015625,20.03334683370295,0.665859
954,he98553,391.3348388671875,22.027870035223405,0.7075358
955,he98554,148.3513387044271,27.570063987336447,0.6931343
956,he98555,164.4705607096354,26.02057545454198,0.51809096
957,he98556,296.79860432942706,23.39125333841819,0.34711298
958,he98575,462.112060546875,21.537269484203133,0.74927884
959,he98576,662.6881917317709,19.831400565099116,0.76686436
960,he98614,493.560791015625,21.057381288079085,0.6232963
961,he98615,840.813720703125,18.79129598333676,0.646905
962,he98616,602.5345052083334,20.486810502308522,0.6401358
963,he98617,728.3601888020834,19.467805076655754,0.65235823
964,he98618,692.207763671875,19.75706190898424,0.6376962
965,he98619,563.8258870442709,20.56576298204621,0.67101145
966,he98620,331.2041829427083,23.149702143212615,0.74606156
967,he98621,714.5386555989584,19.609846314324425,0.70357347
968,he98622,432.9038492838542,21.60383777986525,0.74483705
969,he98623,234.1484578450521,24.415164763536215,0.45984706
970,he98632,254.04351806640625,24.300809129864234,0.6781911
971,he98633,300.7123209635417,23.532489768950228,0.70886
972,he98634,376.8873697916667,22.15079478800054,0.71515656
973,he98637,376.2778727213542,22.292234883391995,0.70107573
974,he98681,390.5594889322917,22.16755469070291,0.6121058
975,he98682,515.8355712890625,21.212170696554704,0.7065952
976,he98683,626.2840576171875,20.193447839758033,0.6534423
977,he98684,449.1974283854167,21.575179001303756,0.67911273
978,he98685,302.71840413411456,23.709299039055534,0.7127526
979,he98686,369.6638590494792,22.67471499096402,0.7440718
980,he98687,604.0646158854166,20.284926232804537,0.70823026
981,he98688,779.4457194010416,19.231846529300675,0.679786
982,he98689,453.9990234375,21.61353612542201,0.7295194
983,he98690,359.83740234375,22.793773058697184,0.6664898
984,he98698,230.2138468424479,24.51311210108944,0.5107632
985,he98699,488.5056966145833,21.49425322437681,0.6268465
986,he98700,643.3976236979166,20.107214735309057,0.68139213
987,he98701,768.731201171875,19.222332521007772,0.68999714
988,he98748,359.640625,22.61928597168348,0.65428907
989,he98749,527.5162353515625,20.998262425364025,0.7126875
990,he98750,599.8229573567709,20.33942660546178,0.6934865
991,he98751,133.0673624674479,27.768843300921024,0.7193467
992,he98752,492.0131429036458,21.20862973926705,0.7428284
993,he98753,636.2076416015625,20.111439854736144,0.7098379
994,he98754,586.1287841796875,20.61620960542385,0.70860386
995,he98755,755.023681640625,19.42060224751943,0.6622115
996,he98756,550.1275634765625,20.813129667962524,0.7031376
997,he98757,554.2802327473959,20.77197234902284,0.6835454
998,he98764,450.4695638020833,21.511703198112556,0.7293136
999,he98766,355.27197265625,22.677860828521474,0.69046474
1000,he98767,639.2188720703125,20.115496608351894,0.6917496
